security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ADTN,Business Services,Technology Services,0.75,,,,14,10__0,10,0.0,11319.0,13126.75,13909.35,14085.44,14103.04,14104.8,14104.98
AIRS,Business Services,Technology Services,0.75,10500.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0,10500.0
AISP,Business Services,Technology Services,0.75,,,,92,20__0,20,0.0,8777.5,11496.75,19439.7,21347.97,21538.8,21557.88,21559.79
ALLT,Business Services,Technology Services,0.75,10050.0,8. p75_trade_value,5.0,19,15__0,15,0.0,10849.2,11321.4,13304.28,13750.43,13795.04,13799.5,13799.95
AMBR,Business Services,Technology Services,0.75,,,,1,0__0,0,0.0,20475.0,20475.0,20475.0,20475.0,20475.0,20475.0,20475.0
AMPL,Business Services,Technology Services,0.75,150000.0,1. p999999_trade_value,1.0,40,15__0,15,0.0,10771.0,14544.0,97350.0,144735.0,149473.5,149947.35,149994.73
AMPX,Business Services,Technology Services,0.75,16410.0,1. p999999_trade_value,1.0,44,15__0,15,0.0,9061.5,10152.0,13868.7,16155.87,16384.59,16407.46,16409.75
API,Business Services,Technology Services,0.75,,,,16,10__0,10,0.0,7517.5,8776.25,11755.25,12425.52,12492.55,12499.26,12499.93
APP,Business Services,Technology Services,0.75,2145000.0,3. p9999_trade_value,12.0,110905,50__2,50,2.0,20250.0,32500.0,94000.0,392003.36,2144249.68,5101967.61,5501520.75
ARBE,Business Services,Technology Services,0.75,13439.999999999998,6. p95_trade_value,7.0,129,20__0,20,0.0,9870.0,13254.0,18487.2,19397.6,19489.76,19498.98,19499.9
AREN,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
ASST,Business Services,Technology Services,0.75,,,,13,10__0,10,0.0,6124.0,8625.0,11325.0,11932.5,11993.25,11999.33,11999.93
AUR,Business Services,Technology Services,0.75,,,,601,30__2,30,2.0,13500.0,19305.0,55000.0,196264.4,332971.34,346642.03,348009.1
AYI,Business Services,Technology Services,0.75,,,,216,25__2,25,2.0,15960.0,27417.5,587422.5,872340.0,872340.0,872340.0,872340.0
BITF,Business Services,Technology Services,0.75,20000.0,1. p999999_trade_value,1.0,86,20__0,20,0.0,11240.0,14597.5,18393.5,19839.35,19983.94,19998.39,19999.84
BKKT,Business Services,Technology Services,0.75,,,,16,10__0,10,0.0,9360.0,10515.0,12711.0,13205.1,13254.51,13259.45,13259.95
BKSY,Business Services,Technology Services,0.75,,,,175,20__0,20,0.0,17292.0,28248.5,76300.0,88871.24,90553.12,90721.31,90738.13
BLDE,Business Services,Technology Services,0.75,22714.999999999996,1. p999999_trade_value,1.0,15,10__0,10,0.0,10824.0,15242.5,21220.5,22565.55,22700.05,22713.51,22714.85
BTBT,Business Services,Technology Services,0.75,64750.0,1. p999999_trade_value,1.0,272,25__0,25,0.0,10250.0,14710.0,38899.95,62378.75,64512.87,64726.29,64747.63
BTCM,Business Services,Technology Services,0.75,3675.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3675.0,3675.0,3675.0,3675.0,3675.0,3675.0,3675.0
BTDR,Business Services,Technology Services,0.75,71730.0,5. p99_trade_value,17.0,1694,30__2,30,2.0,19614.0,30000.0,70208.52,194748.45,344330.09,358346.61,359748.26
BYRN,Business Services,Technology Services,0.75,,,,81,20__0,20,0.0,9600.0,12600.0,19390.0,33394.0,34794.4,34934.44,34948.44
CDLX,Business Services,Technology Services,0.75,11599.999999999998,7. p90_trade_value,2.0,14,10__0,10,0.0,10220.0,12265.0,13253.0,13475.3,13497.53,13499.75,13499.98
CIFR,Business Services,Technology Services,0.75,149990.0,5. p99_trade_value,6.0,548,25__0,25,0.0,14439.6,22246.0,111642.7,479275.0,565427.5,574042.75,574904.28
COHR,Business Services,Technology Services,0.75,670220.0,4. p999_trade_value,4.0,3327,35__2,35,2.0,19207.0,32000.0,128101.94,607882.28,1150357.5,1296285.75,1310878.57
COUR,Business Services,Technology Services,0.75,44865.0,1. p999999_trade_value,1.0,60,20__0,20,0.0,10800.1,15636.5,28908.45,43269.35,44705.43,44849.04,44863.4
CRCT,Business Services,Technology Services,0.75,,,,2,5__0,5,0.0,4720.0,4760.0,4792.0,4799.2,4799.92,4799.99,4800.0
CXAI,Business Services,Technology Services,0.75,,,,4,5__0,5,0.0,6790.0,7255.0,7627.0,7710.7,7719.07,7719.91,7719.99
CXM,Business Services,Technology Services,0.75,,,,6,10__0,10,0.0,9420.0,10710.0,11742.0,11974.2,11997.42,11999.74,11999.97
CXT,Business Services,Technology Services,0.75,3600.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0
DAO,Business Services,Technology Services,0.75,,,,4,5__0,5,0.0,5303.0,5571.5,5786.3,5834.63,5839.46,5839.95,5839.99
DAVE,Business Services,Technology Services,0.75,,,,933,30__2,30,2.0,15480.0,29670.0,74400.0,198769.4,282271.94,290622.19,291457.22
DSP,Business Services,Technology Services,0.75,,,,2,5__0,5,0.0,5871.5,5928.25,5973.65,5983.87,5984.89,5984.99,5985.0
DUOL,Business Services,Technology Services,0.75,,,,3610,35__2,35,2.0,17202.0,27191.0,70078.61,285578.88,815151.2,987518.12,1004754.81
FA,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
FNGR,Business Services,Technology Services,0.75,9000.0,6. p95_trade_value,5.0,93,20__0,20,0.0,7960.0,8658.0,13245.6,35142.06,37331.71,37550.67,37572.57
FRSX,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0
FUTU,Business Services,Technology Services,0.75,551135.0,1. p999999_trade_value,1.0,12064,40__0,40,0.0,16863.3,27643.4,74111.21,173971.33,528631.45,550998.08,551121.31
GCT,Business Services,Technology Services,0.75,480000.0,1. p999999_trade_value,1.0,397,25__0,25,0.0,19692.0,31164.0,61258.4,375992.58,469599.26,478959.93,479895.99
GDS,Business Services,Technology Services,0.75,232648.0,1. p999999_trade_value,1.0,925,30__2,30,2.0,16440.0,24799.2,69894.64,201326.25,229515.82,232334.78,232616.68
GEN,Business Services,Technology Services,0.75,,,,23,15__0,15,0.0,19488.0,26286.0,45720.0,50472.0,50947.2,50994.72,50999.47
GRRR,Business Services,Technology Services,0.75,,,,1980,35__0,35,0.0,13522.0,23020.0,71250.0,200179.55,279014.49,294661.45,296226.14
HOLO,Business Services,Technology Services,0.75,,,,90,20__0,20,0.0,9006.5,9892.0,11358.9,14554.89,14874.49,14906.45,14909.64
IBTA,Business Services,Technology Services,0.75,386750.0,1. p999999_trade_value,1.0,72,20__2,20,2.0,12935.0,33175.0,266227.5,374697.75,385544.78,386629.48,386737.95
INGM,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,5016.0,5016.0,5016.0,5016.0,5016.0,5016.0,5016.0
INSE,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0
J,Business Services,Technology Services,0.75,,,,89,20__1,20,1.0,135240.0,288750.0,636262.6,908595.76,935829.08,938552.41,938824.74
JAMF,Business Services,Technology Services,0.75,,,,6,10__0,10,0.0,5107.5,5403.75,5640.75,5694.08,5699.41,5699.94,5699.99
JBTM,Business Services,Technology Services,0.75,,,,11,10__0,10,0.0,55100.0,55825.0,56405.0,56535.5,56548.55,56549.86,56549.99
KD,Business Services,Technology Services,0.75,,,,295,25__0,25,0.0,18750.0,26300.4,34130.1,84190.66,101026.37,102709.94,102878.29
KIDZ,Business Services,Technology Services,0.75,,,,3,5__0,5,0.0,6288.0,6586.5,6825.3,6879.03,6884.4,6884.94,6884.99
LNZA,Business Services,Technology Services,0.75,,,,3,5__0,5,0.0,12654.0,12829.5,12969.9,13001.49,13004.65,13004.96,13005.0
MAPS,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0,4980.0
MAX,Business Services,Technology Services,0.75,18000.0,1. p999999_trade_value,1.0,56,15__0,15,0.0,11775.0,13610.0,17051.25,17905.13,17990.51,17999.05,17999.91
MIR,Business Services,Technology Services,0.75,,,,193,25__0,25,0.0,13694.0,21557.0,35704.8,39549.44,39990.94,40035.09,40039.51
MKTW,Business Services,Technology Services,0.75,,,,1,0__2,0,2.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0
