security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
AAOI,Computer and Technology,Electronics - Semiconductors,35__0,35,0.0,4. p999_trade_value,278160.0,278160.0,O:AAOI250221C00030000,AAOI,C,30.0,2025-02-21,209,0,318,3.8,1738338128229000000,732,278160.0,2025-01-31,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,28.48,29.32,27.41,27.92,2,5.444294677675202,20,1,1,1,0,0
AAOI,Computer and Technology,Electronics - Semiconductors,35__0,35,0.0,1. p999999_trade_value,384784.99999999994,384784.99999999994,O:AAOI250221C00030000,AAOI,C,30.0,2025-02-21,231,0,301,2.05,1738681523816000000,1877,384784.99999999994,2025-02-04,3000,30,True,Single Leg Floor Trade,Computer and Technology,Electronics - Semiconductors,24.0,27.59,22.7201,27.115,1,5.585218133677101,20,1,1,1,0,0
ABAT,Computer and Technology,Electronics - Miscellaneous Products,15__0,15,0.0,1. p999999_trade_value,8000.0,8000.0,O:ABAT250117P00002500,ABAT,P,2.5,2025-01-17,209,0,309,0.4,1735225247487000000,200,8000.0,2024-12-26,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Miscellaneous Products,2.835,3.85,2.6,3.14,1,3.9030899869919438,20,1,1,1,1,0
ACLS,Computer and Technology,Electronics - Manufacturing Machinery,25__0,25,0.0,1. p999999_trade_value,249000.0,249000.0,O:ACLS250117C00075000,ACLS,C,75.0,2025-01-17,231,0,323,2.0,1735055490877000000,1245,249000.0,2024-12-24,3000,30,True,Single Leg Floor Trade,Computer and Technology,Electronics - Manufacturing Machinery,70.83,72.1,69.94,72.1,1,5.396199347095736,20,1,1,0,0,0
AEHR,Computer and Technology,Electronics - Measuring Instruments,20__0,20,0.0,1. p999999_trade_value,26070.000000000004,26070.000000000004,O:AEHR241220C00012500,AEHR,C,12.5,2024-12-20,209,0,303,0.55,1732893429560000000,474,26070.000000000004,2024-11-29,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Measuring Instruments,11.81,12.22,11.78,11.89,1,4.416141031168329,20,1,1,1,1,0
AMAT,Computer and Technology,Electronics - Semiconductors,40__0,40,0.0,3. p9999_trade_value,922350.0,922350.0,O:AMAT250221C00180000,AMAT,C,180.0,2025-02-21,229,0,313,5.59,1738089273707000000,1650,922350.0,2025-01-28,3000,30,True,Single Leg Cross Non ISO,Computer and Technology,Electronics - Semiconductors,173.75,174.83,170.0,172.85,2,5.96489575210033,20,1,1,0,0,0
AMAT,Computer and Technology,Electronics - Semiconductors,40__0,40,0.0,1. p999999_trade_value,1005000.0,1005000.0,O:AMAT250221P00170000,AMAT,P,170.0,2025-02-21,234,0,301,3.35,1738950967485000000,3000,1005000.0,2025-02-07,3000,30,True,Multi Leg Cross,Computer and Technology,Electronics - Semiconductors,183.14,183.54,178.73,180.0,1,6.002166061756507,20,1,1,0,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,7. p90_trade_value,12000.0,18467.0,O:AMBA240830C00054000,AMBA,C,54.0,2024-08-30,209,0,319,3.3,1724788627727000000,48,15839.999999999998,2024-08-27,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,50.85,53.36,50.61,52.79,33,4.199755177253475,20,2,1,1,1,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,6. p95_trade_value,19240.0,28750.0,O:AMBA240830C00060000,AMBA,C,60.0,2024-08-30,227,0,323,1.32,1724788314199000000,197,26004.000000000004,2024-08-27,3000,30,True,Single Leg Auction Non ISO,Computer and Technology,Electronics - Semiconductors,50.85,53.36,50.61,52.79,9,4.415040157367443,20,1,1,1,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA240830C00060000,AMBA,C,60.0,2024-08-30,227,0,323,1.3,1724788359991000000,90,11700.0,2024-08-27,3000,30,True,Single Leg Auction Non ISO,Computer and Technology,Electronics - Semiconductors,50.85,53.36,50.61,52.79,62,4.068185861746161,20,3,1,1,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,6. p95_trade_value,19240.0,28750.0,O:AMBA240906C00055000,AMBA,C,55.0,2024-09-06,227,0,323,3.16,1724788748604000000,65,20540.0,2024-08-27,3000,30,True,Single Leg Auction Non ISO,Computer and Technology,Electronics - Semiconductors,50.85,53.36,50.61,52.79,19,4.312600439261259,20,1,1,0,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA240920C00056000,AMBA,C,56.0,2024-09-20,227,0,323,2.95,1724782651042000000,36,10620.0,2024-08-27,3000,30,True,Single Leg Auction Non ISO,Computer and Technology,Electronics - Semiconductors,50.85,53.36,50.61,52.79,71,4.02612451674545,20,3,1,0,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA240920C00060000,AMBA,C,60.0,2024-09-20,209,0,308,1.8,1724788533316000000,50,9000.0,2024-08-27,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,50.85,53.36,50.61,52.79,99,3.9542425094393248,20,4,1,0,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,6. p95_trade_value,19240.0,28750.0,O:AMBA240920C00060000,AMBA,C,60.0,2024-09-20,209,0,300,2.5,1724938211067000000,100,25000.0,2024-08-29,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,59.0,59.82,56.5701,59.28,10,4.3979400086720375,20,1,1,0,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA240913P00055000,AMBA,P,55.0,2024-09-13,209,0,315,1.4,1725387260363000000,73,10219.999999999998,2024-09-03,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,58.35,58.935,55.34,55.54,76,4.009450895798694,20,3,1,1,1,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,7. p90_trade_value,12000.0,18467.0,O:AMBA240913P00055000,AMBA,P,55.0,2024-09-13,209,0,316,1.4,1725387260362000000,124,17360.0,2024-09-03,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,58.35,58.935,55.34,55.54,31,4.239549720840473,20,2,1,1,1,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,7. p90_trade_value,12000.0,18467.0,O:AMBA241018C00060000,AMBA,C,60.0,2024-10-18,227,0,323,0.97,1728590172339000000,183,17751.0,2024-10-10,3000,30,True,Single Leg Auction Non ISO,Computer and Technology,Electronics - Semiconductors,57.89,59.425,57.6,58.82,30,4.249222823996674,20,2,1,0,0,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA241115C00065000,AMBA,C,65.0,2024-11-15,209,0,313,0.55,1730491184312000000,151,8305.000000000002,2024-11-01,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,56.54,58.472,56.54,57.87,114,3.9193396367874134,20,5,0,0,0,1
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA241129C00070000,AMBA,C,70.0,2024-11-29,209,0,308,0.9,1731527100999000000,100,9000.0,2024-11-13,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,59.64,60.19,57.96,58.22,101,3.9542425094393248,20,4,1,1,1,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA241213C00065000,AMBA,C,65.0,2024-12-13,209,0,316,2.63,1731596188007000000,30,7889.999999999999,2024-11-14,3000,30,True,Automatic Execution,Computer and Technology,Electronics - Semiconductors,58.56,59.245,57.94,58.5,122,3.89707700320942,20,5,1,1,1,0
AMBA,Computer and Technology,Electronics - Semiconductors,25__0,25,0.0,8. p75_trade_value,7439.999999999999,11900.0,O:AMBA241129C00070000,AMBA,C,70.0,2024-11-29,232,0,322,0.87,1732029936957000000,100,8700.0,2024-11-19,3000,30,True,Multi Leg auto-electronic trade,Computer and Technology,Electronics - Semiconductors,56.78,59.14,56.78,59.03,104,3.9395192526186187,20,4,1,1,1,0
