security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AB,Finance,Financial - Investment Management,0.55,,,,11,10__0,10,0.0,16000.0,19250.0,21850.0,22435.0,22493.5,22499.35,22499.94
ABL,Finance,Insurance - Life Insurance,0.55,,,,1,0__0,0,0.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0
ABR,Finance,REIT and Equity Trust,0.55,315000.0,1. p999999_trade_value,1.0,260,25__0,25,0.0,29160.6,72484.25,170492.25,290395.0,312539.5,314753.95,314975.39
ACGL,Finance,Insurance - Property and Casualty,0.55,,,,127,20__0,20,0.0,8505.0,13828.5,30421.3,50601.15,53093.12,53342.31,53367.23
ACIC,Finance,Insurance - Property and Casualty,0.55,4990.000000000001,8. p75_trade_value,5.0,17,10__0,10,0.0,6300.0,7230.0,7326.0,7347.6,7349.76,7349.98,7350.0
ADC,Finance,REIT and Equity Trust - Retail,0.55,,,,4,5__0,5,0.0,6622.0,6811.0,6962.2,6996.22,6999.62,6999.96,7000.0
AFG,Finance,Insurance - Property and Casualty,0.55,3750.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
AFL,Finance,Insurance - Accident and Health,0.55,136375.0,5. p99_trade_value,3.0,208,25__1,25,1.0,14316.0,28629.65,132603.75,175395.83,181362.08,181958.71,182018.37
AGM,Finance,Financial - Mortgage & Related Services,0.55,,,,2,5__3,5,3.0,13820.0,14410.0,14882.0,14988.2,14998.82,14999.88,14999.99
AGNC,Finance,REIT and Equity Trust,0.55,100000.0,5. p99_trade_value,4.0,379,25__1,25,1.0,16343.6,34993.0,92200.0,116220.0,119622.0,119962.2,119996.22
AGO,Finance,Insurance - Multi line,0.55,,,,42,15__0,15,0.0,5036.0,9019.0,155722.1,240293.21,248750.32,249596.03,249680.6
AHR,Finance,REIT and Equity Trust - Other,0.55,,,,2,5__0,5,0.0,10047.5,10336.25,10567.25,10619.23,10624.42,10624.94,10624.99
AHT,Finance,REIT and Equity Trust - Other,0.55,,,,1,0__0,0,0.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0
AIG,Finance,Insurance - Multi line,0.55,,,,758,30__0,30,0.0,13786.0,21462.75,38466.75,143611.77,201106.68,206856.17,207431.12
AIZ,Finance,Insurance - Multi line,0.55,15480.000000000002,1. p999999_trade_value,1.0,4,5__3,5,3.0,12078.0,13779.0,15139.8,15445.98,15476.6,15479.66,15479.97
AJG,Finance,Insurance - Brokerage,0.55,,,,640,30__0,30,0.0,10038.9,14874.6,39357.45,101284.25,103728.43,103972.84,103997.28
