security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AEM,Basic Materials,Mining - Gold,0.55,363000.0,4. p999_trade_value,2.0,1875,35__1,35,1.0,13500.0,20763.0,77561.3,320174.0,1676893.75,1949600.28,1976870.93
AG,Basic Materials,Mining - Silver,0.55,,,,295,25__0,25,0.0,12108.0,15060.0,33233.88,47294.2,47479.42,47497.94,47499.79
AGI,Basic Materials,Mining - Gold,0.55,6840.000000000001,8. p75_trade_value,39.0,152,20__0,20,0.0,12270.0,14490.0,24725.0,35245.61,36725.56,36873.56,36888.36
AMR,Basic Materials,Mining - Miscellaneous,0.55,36000.0,1. p999999_trade_value,1.0,391,25__0,25,0.0,11600.0,15000.0,29001.6,35415.0,35941.5,35994.15,35999.41
ATLX,Basic Materials,Mining - Miscellaneous,0.55,,,,8,10__0,10,0.0,7880.0,8860.0,9644.0,9820.4,9838.04,9839.8,9839.98
AU,Basic Materials,Mining - Gold,0.55,9071.0,8. p75_trade_value,67.0,266,25__0,25,0.0,21855.0,36187.5,100803.25,183330.0,201933.0,203793.3,203979.33
B,Basic Materials,Mining - Gold,0.55,27500.0,1. p999999_trade_value,1.0,140,20__0,20,0.0,13452.9,18644.7,26352.81,27347.1,27484.71,27498.47,27499.85
BHP,Basic Materials,Mining - Miscellaneous,0.55,,,,369,25__0,25,0.0,13968.0,20016.0,44204.16,104846.72,107234.67,107473.47,107497.35
BTG,Basic Materials,Mining - Gold,0.55,28000.0,7. p90_trade_value,2.0,14,10__0,10,0.0,23800.0,39200.0,55840.0,59584.0,59958.4,59995.84,59999.58
CCJ,Basic Materials,Mining - Miscellaneous,0.55,,,,6485,40__2,40,2.0,18750.0,35370.0,201708.48,651233.28,1720142.55,1985935.45,2012514.75
CDE,Basic Materials,Mining - Non Ferrous,0.55,,,,45,15__0,15,0.0,16500.0,22785.0,24434.6,24943.46,24994.35,24999.43,24999.94
CMCL,Basic Materials,Mining - Gold,0.55,5400.0,1. p999999_trade_value,1.0,3,5__0,5,0.0,5320.0,5360.0,5392.0,5399.2,5399.92,5399.99,5400.0
DC,Basic Materials,Mining - Gold,0.55,,,,1,0__2,0,2.0,3237.0,3237.0,3237.0,3237.0,3237.0,3237.0,3237.0
DNN,Basic Materials,Mining - Miscellaneous,0.55,25000.0,8. p75_trade_value,7.0,26,15__0,15,0.0,31000.0,38000.0,55000.0,59500.0,59950.0,59995.0,59999.5
DRD,Basic Materials,Mining - Gold,0.55,28000.0,1. p999999_trade_value,1.0,4,5__3,5,3.0,25600.0,26800.0,27760.0,27976.0,27997.6,27999.76,27999.98
EGO,Basic Materials,Mining - Gold,0.55,32250.0,6. p95_trade_value,2.0,40,15__0,15,0.0,28175.0,30738.55,40027.5,44502.75,44950.27,44995.03,44999.5
EQX,Basic Materials,Mining - Gold,0.55,,,,6,10__0,10,0.0,5625.0,5937.5,6187.5,6243.75,6249.38,6249.94,6249.99
ERO,Basic Materials,Mining - Non Ferrous,0.55,,,,30,15__0,15,0.0,12042.0,12464.0,14275.0,14927.5,14992.75,14999.28,14999.93
EU,Basic Materials,Mining - Miscellaneous,0.55,5478.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5478.0,5478.0,5478.0,5478.0,5478.0,5478.0,5478.0
EXK,Basic Materials,Mining - Silver,0.55,12650.0,6. p95_trade_value,2.0,23,15__0,15,0.0,11159.0,12505.0,12923.0,12992.3,12999.23,12999.92,12999.99
FCX,Basic Materials,Mining - Non Ferrous,0.55,,,,6593,40__0,40,0.0,16295.0,26610.0,89705.68,334080.0,842201.6,858220.16,859822.02
FNV,Basic Materials,Mining - Gold,0.55,,,,174,20__0,20,0.0,11382.0,15370.0,21566.96,26862.82,27633.38,27710.44,27718.14
FSM,Basic Materials,Mining - Miscellaneous,0.55,13540.0,1. p999999_trade_value,1.0,9,10__0,10,0.0,8724.0,11132.0,13058.4,13491.84,13535.18,13539.52,13539.95
GFI,Basic Materials,Mining - Gold,0.55,74000.0,5. p99_trade_value,2.0,112,20__0,20,0.0,31078.8,43226.25,73560.0,84756.9,85965.69,86086.57,86098.66
GSM,Basic Materials,Mining - Miscellaneous,0.55,,,,79,20__0,20,0.0,11631.0,15334.5,38146.2,63214.62,65721.46,65972.15,65997.21
HBM,Basic Materials,Mining - Miscellaneous,0.55,,,,31,15__0,15,0.0,6800.0,8570.0,13486.0,14830.6,14965.06,14978.51,14979.85
HL,Basic Materials,Mining - Silver,0.55,92000.0,1. p999999_trade_value,1.0,140,20__0,20,0.0,12698.5,16810.0,30131.51,83660.0,91166.0,91916.6,91991.66
HMY,Basic Materials,Mining - Gold,0.55,10950.0,8. p75_trade_value,25.0,98,20__0,20,0.0,22116.0,39092.5,102044.28,128824.43,131502.44,131770.24,131797.02
HYMC,Basic Materials,Mining - Miscellaneous,0.55,,,,1,0__2,0,2.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0
IAG,Basic Materials,Mining - Gold,0.55,,,,29,15__0,15,0.0,32760.0,90142.4,143000.0,149300.0,149930.0,149993.0,149999.3
IDR,Basic Materials,Mining - Gold,0.55,,,,9,10__0,10,0.0,23796.0,39398.0,51879.6,54687.96,54968.8,54996.88,54999.69
KGC,Basic Materials,Mining - Gold,0.55,,,,176,20__0,20,0.0,15750.0,34813.0,80610.75,110917.5,114051.75,114365.18,114396.52
LAC,Basic Materials,Mining - Miscellaneous,0.55,,,,50,15__0,15,0.0,19258.4,21000.0,50137.5,61713.75,62871.38,62987.14,62998.71
LEU,Basic Materials,Mining - Non Ferrous,0.55,7840.000000000001,8. p75_trade_value,594.0,2373,35__0,35,0.0,13672.0,21110.0,64164.8,110265.93,208427.06,229642.71,231764.27
LODE,Basic Materials,Mining - Gold,0.55,,,,53,15__0,15,0.0,8560.0,9780.0,19893.6,24489.36,24948.94,24994.89,24999.49
MAG,Basic Materials,Mining - Silver,0.55,,,,17,10__0,10,0.0,7700.0,8200.0,8840.0,8984.0,8998.4,8999.84,8999.98
MP,Basic Materials,Mining - Miscellaneous,0.55,427760.00000000006,1. p999999_trade_value,1.0,1248,30__2,30,2.0,13500.0,23519.5,109135.14,286760.8,411828.33,426166.83,427600.68
MUX,Basic Materials,Mining - Miscellaneous,0.55,16500.0,1. p999999_trade_value,1.0,25,15__0,15,0.0,13200.0,14000.0,15900.0,16440.0,16494.0,16499.4,16499.94
NAK,Basic Materials,Mining - Gold,0.55,,,,14,10__0,10,0.0,10005.3,13149.0,17173.8,18079.38,18169.94,18178.99,18179.9
NB,Basic Materials,Mining - Miscellaneous,0.55,,,,7,10__0,10,0.0,8218.0,10444.0,12224.8,12625.48,12665.55,12669.55,12669.96
NEM,Basic Materials,Mining - Gold,0.55,,,,4808,35__0,35,0.0,15364.5,22587.7,72279.0,291081.76,660193.0,664519.3,664951.93
