security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ASB,Finance,Banks - Midwest,0.55,13500.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0,13500.0
BANC,Finance,Banks - Southwest,0.55,6266.0,8. p75_trade_value,5.0,13,10__0,10,0.0,10359.0,20261.6,31615.52,34170.15,34425.62,34451.16,34453.72
BAP,Finance,Banks - Foreign,0.55,4509.999999999999,3. p9999_trade_value,1.0,3,5__0,5,0.0,4468.0,4489.0,4505.8,4509.58,4509.96,4510.0,4510.0
BBAR,Finance,Banks - Foreign,0.55,7200.0,8. p75_trade_value,4.0,17,10__0,10,0.0,8414.0,12229.0,23361.8,25866.68,26117.17,26142.22,26144.72
BBVA,Finance,Banks - Foreign,0.55,10010.0,8. p75_trade_value,9.0,33,15__0,15,0.0,17500.0,35154.0,42358.4,45311.84,45607.18,45636.72,45639.67
BCS,Finance,Banks - Foreign,0.55,,,,53,15__0,15,0.0,20732.0,31224.0,101448.96,154029.7,159287.77,159813.58,159866.16
BK,Finance,Banks - Major Regional,0.55,6560.000000000001,8. p75_trade_value,111.0,444,25__1,25,1.0,9802.5,16643.5,52430.7,89901.67,100790.17,101879.02,101987.9
BKU,Finance,Banks - Major Regional,0.55,3750.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
BMA,Finance,Banks - Foreign,0.55,29000.0,1. p999999_trade_value,1.0,36,15__0,15,0.0,13150.0,19440.0,25906.0,28690.6,28969.06,28996.91,28999.69
BMO,Finance,Banks - Foreign,0.55,7920.0,8. p75_trade_value,21.0,81,20__0,20,0.0,10500.0,15150.0,26880.0,37248.0,38284.8,38388.48,38398.85
BNS,Finance,Banks - Foreign,0.55,21000.0,6. p95_trade_value,2.0,33,15__0,15,0.0,11200.0,20400.0,25488.0,27388.8,27578.88,27597.89,27599.79
BOH,Finance,Banks - West,0.55,,,,9,10__0,10,0.0,10800.0,14400.0,17280.0,17928.0,17992.8,17999.28,17999.93
BOKF,Finance,Banks - Southwest,0.55,9900.0,1. p999999_trade_value,1.0,4,5__0,5,0.0,9705.0,9802.5,9880.5,9898.05,9899.81,9899.98,9900.0
BPOP,Finance,Banks - Southeast,0.55,13097.999999999998,1. p999999_trade_value,1.0,5,5__0,5,0.0,9358.8,11228.4,12724.08,13060.61,13094.26,13097.63,13097.96
CADE,Finance,Banks - Southeast,0.55,3750.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0
