security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
A,Medical,Medical - Products,0.55,195000.0,5. p99_trade_value,6.0,587,30__0,30,0.0,17663.2,31398.5,143565.12,305864.44,352699.14,357382.61,357850.96
AA,Industrial Products,Metal Products - Distribution,0.55,8460.0,8. p75_trade_value,408.0,1630,30__2,30,2.0,17417.2,30631.05,107970.0,840000.0,840000.0,840000.0,840000.0
AAL,Transportation,Transportation - Airline,0.55,14807.000000000002,7. p90_trade_value,409.0,4084,35__4,35,4.0,14806.4,23795.0,87630.62,817008.0,1012610.4,1127261.04,1138726.1
AAOI,Computer and Technology,Electronics - Semiconductors,0.55,278160.0,4. p999_trade_value,2.0,1819,35__3,35,3.0,18000.0,26878.5,51822.0,276409.48,365400.57,382846.56,384591.16
AAON,Construction,Building Products - Air Conditioner and Heating,0.55,,,,59,20__0,20,0.0,35697.6,49727.5,61050.0,62355.0,62485.5,62498.55,62499.85
AAP,Retail-Wholesale,Automotive - Retail and Wholesale - Parts,0.55,,,,1680,30__0,30,0.0,14147.3,24076.8,67288.86,238774.55,308714.74,321121.47,322362.15
AAPL,Computer and Technology,Computer - Micro Computers,0.55,781200.0,3. p9999_trade_value,44.0,437502,55__0,55,0.0,16600.0,25380.0,64500.0,245129.06,776766.91,1644399.4,2375305.03
AB,Finance,Financial - Investment Management,0.55,,,,11,10__0,10,0.0,16000.0,19250.0,21850.0,22435.0,22493.5,22499.35,22499.94
ABAT,Computer and Technology,Electronics - Miscellaneous Products,0.55,8000.0,1. p999999_trade_value,1.0,21,15__0,15,0.0,6895.0,7000.0,7800.0,7980.0,7998.0,7999.8,7999.98
ABBV,Medical,Large Cap Pharmaceuticals,0.55,8400.0,8. p75_trade_value,1794.0,7169,40__1,40,1.0,15498.4,24439.8,72422.4,323578.4,1247097.6,1258709.76,1259870.98
ABCL,Medical,Medical - Biomedical and Genetics,0.55,,,,3,5__0,5,0.0,6088.0,6419.0,6683.8,6743.38,6749.34,6749.93,6749.99
ABEO,Medical,Medical - Biomedical and Genetics,0.55,7200.0,8. p75_trade_value,11.0,42,15__0,15,0.0,11870.0,14520.0,24242.72,27271.47,27574.35,27604.63,27607.66
ABG,Retail-Wholesale,Automotive - Retail and Whole Sales,0.55,8800.0,8. p75_trade_value,7.0,25,15__0,15,0.0,31500.0,46620.0,56936.0,58793.6,58979.36,58997.94,58999.79
ABL,Finance,Insurance - Life Insurance,0.55,,,,1,0__0,0,0.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0,3060.0
ABM,Business Services,Business - Services,0.55,,,,17,10__2,10,2.0,14300.0,44000.0,120800.0,138080.0,139808.0,139980.8,139998.08
ABNB,Consumer Discretionary,Leisure and Recreation Services,0.55,360580.0,4. p999_trade_value,10.0,9326,40__0,40,0.0,16800.0,27437.5,118503.75,359965.1,792375.87,1251487.59,1297398.76
ABR,Finance,REIT and Equity Trust,0.55,315000.0,1. p999999_trade_value,1.0,260,25__0,25,0.0,29160.6,72484.25,170492.25,290395.0,312539.5,314753.95,314975.39
