security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACDC,Oils-Energy,Oil and Gas - Field Services,0.55,5000.0,8. p75_trade_value,6.0,21,15__0,15,0.0,7440.0,11025.0,11949.0,12156.9,12177.69,12179.77,12179.98
AESI,Oils-Energy,Oil and Gas - Integrated - United States,0.55,10000.0,1. p999999_trade_value,1.0,16,10__0,10,0.0,7450.0,8125.0,9625.0,9962.5,9996.25,9999.63,9999.96
AM,Oils-Energy,Oil and Gas - Integrated - United States,0.55,5145.0,8. p75_trade_value,2.0,8,10__0,10,0.0,6001.5,7000.75,7800.15,7980.02,7998.0,7999.8,7999.98
AMPY,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,42000.00000000001,1. p999999_trade_value,1.0,4,5__1,5,1.0,32097.3,37048.65,41009.73,41900.97,41990.1,41999.01,41999.9
AMRC,Oils-Energy,Alternative Energy - Other,0.55,,,,18,15__0,15,0.0,11540.5,17406.0,32461.2,35848.62,36187.36,36221.24,36224.62
AMTX,Oils-Energy,Biofuels,0.55,,,,4,5__0,5,0.0,4949.0,4974.5,4994.9,4999.49,4999.95,4999.99,5000.0
APA,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,904,30__2,30,2.0,11295.5,15573.1,134910.0,684215.0,761421.5,769142.15,769914.22
AR,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,505,25__0,25,0.0,14624.0,22612.8,94334.4,178620.48,186504.05,187292.4,187371.24
ARLP,Oils-Energy,Coal,0.55,,,,18,15__0,15,0.0,6355.5,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
AROC,Oils-Energy,Oil and Gas - Field Services,0.55,5915.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0
ARRY,Oils-Energy,Solar,0.55,,,,121,20__0,20,0.0,10710.0,16650.0,42944.0,85156.8,89731.68,90189.17,90234.92
BE,Oils-Energy,Alternative Energy - Other,0.55,573560.0,1. p999999_trade_value,1.0,2416,35__0,35,0.0,13450.0,19800.0,58451.8,256169.9,518034.32,568007.43,573004.74
BEPC,Oils-Energy,Alternative Energy - Other,0.55,,,,26,15__0,15,0.0,8180.0,8850.0,13280.25,14564.33,14692.73,14705.57,14706.86
BKR,Oils-Energy,Oil and Gas - Field Services,0.55,84000.0,5. p99_trade_value,3.0,261,25__0,25,0.0,14145.0,28275.0,70560.0,140637.6,147479.76,148163.98,148232.4
BP,Oils-Energy,Oil and Gas - Integrated - International,0.55,,,,1583,30__1,30,1.0,19152.8,31917.6,169809.2,700876.67,830304.8,835430.48,835943.05
BRY,Oils-Energy,Oil and Gas - Integrated - United States,0.55,4900.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0
BTU,Oils-Energy,Coal,0.55,495000.0,1. p999999_trade_value,1.0,575,30__2,30,2.0,17673.0,29240.4,65673.6,302423.0,475742.3,493074.23,494807.42
CAPL,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,0.55,30439.0,1. p999999_trade_value,1.0,1,0__1,0,1.0,30439.0,30439.0,30439.0,30439.0,30439.0,30439.0,30439.0
CEG,Oils-Energy,Alternative Energy - Other,0.55,9450.0,8. p75_trade_value,4891.0,19537,45__0,45,0.0,18700.0,28932.0,86454.88,533047.06,1301671.68,2629637.41,2853926.94
CEPU,Oils-Energy,Alternative Energy - Other,0.55,6000.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,5792.0,5896.0,5979.2,5997.92,5999.79,5999.98,6000.0
CHRD,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,64,20__0,20,0.0,7122.5,18375.0,65100.0,82110.0,83811.0,83981.1,83998.11
CIVI,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,166,20__2,20,2.0,42000.0,46000.0,126360.0,262627.67,264944.57,265176.26,265199.43
CLB,Oils-Energy,Oil and Gas - Field Services,0.55,,,,3,5__3,5,3.0,28632.0,31716.0,34183.2,34738.32,34793.83,34799.38,34799.94
CLMT,Oils-Energy,Oil and Gas - Integrated - United States,0.55,168750.0,5. p99_trade_value,8.0,713,30__1,30,1.0,18164.0,40156.8,167085.84,440000.0,440000.0,440000.0,440000.0
CNQ,Oils-Energy,Oil and Gas - Exploration and Production - Canadian,0.55,55319.99999999999,1. p999999_trade_value,1.0,149,20__0,20,0.0,13200.0,18085.0,34031.2,52457.68,55033.77,55291.38,55317.14
CNR,Oils-Energy,Coal,0.55,,,,64,20__0,20,0.0,24262.5,65297.0,104055.0,104905.5,104990.55,104999.06,104999.91
CNX,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,250000.0,5. p99_trade_value,2.0,130,20__2,20,2.0,23826.5,92750.0,249275.0,345810.0,358581.0,359858.1,359985.81
COP,Oils-Energy,Oil and Gas - Integrated - United States,0.55,,,,2520,35__0,35,0.0,16168.2,25001.2,95906.02,344504.48,540341.59,567476.96,570190.5
CQP,Oils-Energy,Alternative Energy - Other,0.55,7000.0,1. p999999_trade_value,1.0,5,5__0,5,0.0,6200.0,6600.0,6920.0,6992.0,6999.2,6999.92,6999.99
CRC,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,57,20__0,20,0.0,11730.0,12920.0,17985.6,23398.56,23939.86,23993.99,23999.4
CRGY,Oils-Energy,Alternative Energy - Other,0.55,,,,4,5__3,5,3.0,19378.0,20854.0,22034.8,22300.48,22327.05,22329.7,22329.97
CRK,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,132,20__2,20,2.0,18054.0,24870.75,93658.38,289232.77,313323.28,315732.33,315973.23
CSIQ,Oils-Energy,Solar,0.55,38960.0,1. p999999_trade_value,1.0,251,25__0,25,0.0,10200.0,13685.0,22750.0,35220.0,38586.0,38922.6,38956.26
CTRA,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,33000.0,5. p99_trade_value,2.0,101,20__0,20,0.0,15350.0,25449.0,33000.0,104064.0,111170.4,111881.04,111952.1
CVE,Oils-Energy,Oil and Gas - Integrated - Canadian,0.55,95800.0,1. p999999_trade_value,1.0,111,20__0,20,0.0,12900.0,20930.0,87644.0,95646.0,95784.6,95798.46,95799.85
CVI,Oils-Energy,Oil and Gas - Refining and Marketing,0.55,140000.0,6. p95_trade_value,4.0,64,20__2,20,2.0,34752.0,134900.0,193800.6,235407.06,239567.71,239983.77,240025.38
CVX,Oils-Energy,Oil and Gas - Integrated - International,0.55,224000.0,4. p999_trade_value,9.0,8062,40__3,40,3.0,14218.0,22048.6,54835.1,221318.93,462017.48,631201.75,648120.17
CWEN,Oils-Energy,Alternative Energy - Other,0.55,,,,34,15__0,15,0.0,12390.0,16817.25,29089.61,32589.16,32939.12,32974.11,32977.61
DINO,Oils-Energy,Oil and Gas - Refining and Marketing,0.55,,,,172,20__0,20,0.0,15750.0,24835.0,61057.36,67355.12,68025.51,68092.55,68099.26
DK,Oils-Energy,Oil and Gas - Refining and Marketing,0.55,,,,53,15__0,15,0.0,16830.0,63892.0,71480.0,71948.0,71994.8,71999.48,71999.95
DKL,Oils-Energy,Oil and Gas - Production Pipeline - MLB,0.55,31680.0,8. p75_trade_value,2.0,6,10__0,10,0.0,32340.0,32670.0,32934.0,32993.4,32999.34,32999.93,32999.99
DTM,Oils-Energy,Oil and Gas - Integrated - United States,0.55,15730.000000000002,1. p999999_trade_value,1.0,3,5__3,5,3.0,13324.0,14527.0,15489.4,15705.94,15727.59,15729.76,15729.98
DVN,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,1891,35__0,35,0.0,13206.0,18330.0,36553.2,100000.0,134467.5,141696.75,142419.67
EC,Oils-Energy,Oil and Gas - Integrated - International,0.55,5135.0,8. p75_trade_value,2.0,7,10__0,10,0.0,5975.0,6605.0,7109.0,7222.4,7233.74,7234.87,7234.99
ENB,Oils-Energy,Oil and Gas - Production and Pipelines,0.55,9000.0,8. p75_trade_value,14.0,56,15__0,15,0.0,14362.5,20972.25,156994.25,248452.93,257598.79,258513.38,258604.84
ENPH,Oils-Energy,Solar,0.55,442000.0,3. p9999_trade_value,2.0,11361,40__3,40,3.0,14000.0,21190.0,51930.0,226752.0,433279.68,737033.81,771063.88
ENVX,Oils-Energy,Alternative Energy - Other,0.55,220000.0,1. p999999_trade_value,1.0,1485,30__2,30,2.0,12822.4,18859.2,38096.16,137105.65,207786.68,218778.67,219877.87
EOG,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,820,30__2,30,2.0,14532.0,22995.55,75758.7,121676.75,167192.67,171744.27,172199.43
