security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACI,Consumer Staples,Consumer Products - Staples,0.55,,,,410,25__0,25,0.0,19275.5,38983.0,100000.0,310000.0,310000.0,310000.0,310000.0
ADM,Consumer Staples,Agriculture - Operations,0.55,,,,327,25__0,25,0.0,11580.0,16541.1,79134.92,363161.02,425116.1,431311.61,431931.16
AGRO,Consumer Staples,Agriculture - Operations,0.55,,,,7,10__0,10,0.0,11880.0,17400.0,21816.0,22809.6,22908.96,22918.9,22919.89
AVO,Consumer Staples,Agriculture - Operations,0.55,,,,2,5__0,5,0.0,7125.0,7312.5,7462.5,7496.25,7499.63,7499.96,7500.0
BGS,Consumer Staples,Food - Miscellaneous,0.55,10430.0,7. p90_trade_value,2.0,12,10__0,10,0.0,10021.0,11118.5,11791.7,11943.17,11958.32,11959.83,11959.98
BJ,Consumer Staples,Consumer Products - Staples,0.55,,,,639,30__2,30,2.0,11296.0,16040.0,62904.0,214133.16,302663.32,311516.33,312401.63
BRBR,Consumer Staples,Food - Miscellaneous,0.55,,,,14,10__3,10,3.0,23125.0,70010.0,136882.0,151928.2,153432.82,153583.28,153598.33
BRFS,Consumer Staples,Food - Miscellaneous,0.55,,,,1,0__2,0,2.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0,4920.0
BTI,Consumer Staples,Tobacco,0.55,7540.000000000001,8. p75_trade_value,87.0,345,25__0,25,0.0,11170.0,14230.0,34496.0,133496.0,146189.6,147458.96,147585.9
BUD,Consumer Staples,Beverages - Alcohol,0.55,165000.00000000003,1. p999999_trade_value,1.0,286,25__0,25,0.0,17450.0,28995.0,79050.0,152175.0,163717.5,164871.75,164987.17
BYND,Consumer Staples,Food - Meat Products,0.55,,,,463,25__0,25,0.0,13549.0,21000.0,99883.08,157104.2,174110.42,175811.04,175981.1
CAG,Consumer Staples,Food - Miscellaneous,0.55,8710.0,8. p75_trade_value,34.0,133,20__0,20,0.0,16304.0,22800.0,37500.0,48350.0,49835.0,49983.5,49998.35
CCEP,Consumer Staples,Beverages - Soft drinks,0.55,,,,69,20__0,20,0.0,12094.0,13843.0,77603.2,162906.82,171437.18,172290.22,172375.52
CDZI,Consumer Staples,Agriculture - Operations,0.55,,,,4,5__0,5,0.0,6748.2,7124.1,7424.82,7492.48,7499.25,7499.92,7499.99
CELH,Consumer Staples,Food - Miscellaneous,0.55,900000.0,1. p999999_trade_value,1.0,11311,40__0,40,0.0,14550.0,22044.5,59308.8,271541.82,542707.6,860188.8,896018.88
CHD,Consumer Staples,Consumer Products - Staples,0.55,,,,183,25__0,25,0.0,19830.0,34880.0,164206.9,255609.11,264600.91,265500.09,265590.01
CHEF,Consumer Staples,Food - Miscellaneous,0.55,38750.0,7. p90_trade_value,2.0,19,15__0,15,0.0,37750.0,40633.5,54194.7,57245.97,57551.1,57581.61,57584.66
