security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AAOI,Computer and Technology,Electronics - Semiconductors,0.55,278160.0,4. p999_trade_value,2.0,1819,35__3,35,3.0,18000.0,26878.5,51822.0,276409.48,365400.57,382846.56,384591.16
ABAT,Computer and Technology,Electronics - Miscellaneous Products,0.55,8000.0,1. p999999_trade_value,1.0,21,15__0,15,0.0,6895.0,7000.0,7800.0,7980.0,7998.0,7999.8,7999.98
ACLS,Computer and Technology,Electronics - Manufacturing Machinery,0.55,249000.0,1. p999999_trade_value,1.0,329,25__1,25,1.0,19848.0,38619.0,113942.6,233964.15,247496.42,248849.64,248984.96
AEHR,Computer and Technology,Electronics - Measuring Instruments,0.55,26070.000000000004,1. p999999_trade_value,1.0,176,20__0,20,0.0,10000.0,11251.25,18351.25,25357.75,25998.78,26062.88,26069.29
ALGM,Computer and Technology,Electronics - Semiconductors,0.55,,,,318,25__1,25,1.0,15399.5,22602.0,80877.6,660735.0,673573.5,674857.35,674985.74
AMAT,Computer and Technology,Electronics - Semiconductors,0.55,922350.0,3. p9999_trade_value,2.0,14927,40__1,40,1.0,16050.0,24600.0,74466.2,201954.09,704448.39,992663.66,1003766.37
AMBA,Computer and Technology,Electronics - Semiconductors,0.55,7600.0,8. p75_trade_value,140.0,558,25__1,25,1.0,12000.0,18582.95,30362.5,300977.4,482347.74,500484.77,502298.48
AME,Computer and Technology,Electronics - Testing Equipment,0.55,,,,92,20__0,20,0.0,20180.0,45375.0,107181.0,107918.1,107991.81,107999.18,107999.92
AMKR,Computer and Technology,Electronics - Semiconductors,0.55,,,,97,20__1,20,1.0,17910.0,39684.0,276784.0,310998.4,314419.84,314761.98,314796.2
AMSC,Computer and Technology,Electronics - Miscellaneous Components,0.55,,,,327,25__1,25,1.0,11072.0,16090.2,44706.7,134917.71,156684.47,158861.15,159078.81
AOSL,Computer and Technology,Electronics - Semiconductors,0.55,52200.0,5. p99_trade_value,2.0,143,20__0,20,0.0,14480.0,19836.8,48054.6,53281.08,53442.11,53458.21,53459.82
APH,Computer and Technology,Electronics - Connectors,0.55,330000.0,1. p999999_trade_value,1.0,916,30__0,30,0.0,19740.0,32228.0,111538.75,247650.0,321765.0,329176.5,329917.65
