security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AEO,Retail-Wholesale,Retail - Apparel and Shoes,0.55,200000.0,5. p99_trade_value,4.0,362,25__1,25,1.0,14994.6,26627.9,184750.0,230631.1,246205.51,247762.95,247918.7
ANF,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,7934,40__0,40,0.0,17322.0,27584.8,83703.0,403898.3,772978.65,1101047.87,1133854.79
ARHS,Retail-Wholesale,Retail - Miscellaneous,0.55,,,,11,10__0,10,0.0,10000.0,11237.5,12227.5,12450.25,12472.53,12474.75,12474.98
BBW,Retail-Wholesale,Retail - Miscellaneous,0.55,10319.999999999998,8. p75_trade_value,15.0,58,20__0,20,0.0,23702.0,26029.05,127199.2,237719.92,248771.99,249877.2,249987.72
BBWI,Retail-Wholesale,Retail - Miscellaneous,0.55,443250.0,1. p999999_trade_value,1.0,642,30__0,30,0.0,18440.5,37884.75,184412.62,389886.75,437913.68,442716.37,443196.64
BBY,Retail-Wholesale,Retail - Consumer Electronics,0.55,360000.0,4. p999_trade_value,4.0,3116,35__4,35,4.0,15776.0,26246.25,103925.0,346788.69,1060954.81,1161565.98,1171627.1
BGFV,Retail-Wholesale,Retail - Miscellaneous,0.55,,,,1,0__0,0,0.0,7640.0,7640.0,7640.0,7640.0,7640.0,7640.0,7640.0
BIRD,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,2,5__0,5,0.0,11675.0,12012.5,12282.5,12343.25,12349.33,12349.93,12349.99
BJRI,Retail-Wholesale,Retail - Restaurants,0.55,,,,11,10__0,10,0.0,23400.0,27237.5,30307.5,30998.25,31067.33,31074.23,31074.92
BKE,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,19,15__0,15,0.0,5920.0,6939.0,7939.8,8164.98,8187.5,8189.75,8189.97
BLMN,Retail-Wholesale,Retail - Restaurants,0.55,41580.0,1. p999999_trade_value,1.0,56,15__0,15,0.0,12620.0,14991.25,28509.25,40272.93,41449.29,41566.93,41578.69
BOOT,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,518,25__1,25,1.0,17226.0,35085.0,95935.4,127245.0,134224.5,134922.45,134992.24
BROS,Retail-Wholesale,Retail - Restaurants,0.55,,,,2147,35__0,35,0.0,13330.8,19099.8,62487.3,517912.0,925398.4,943939.84,945793.98
BURL,Retail-Wholesale,Retail - Discount Stores,0.55,950000.0,4. p999_trade_value,4.0,3739,35__4,35,4.0,14400.0,23402.4,120892.8,835610.0,1657058.11,1718205.81,1724320.58
CAKE,Retail-Wholesale,Retail - Restaurants,0.55,12537.0,7. p90_trade_value,19.0,188,25__1,25,1.0,12511.1,16539.5,75047.32,75364.0,75364.0,75364.0,75364.0
CASY,Retail-Wholesale,Retail - Convenience Stores,0.55,525000.0,1. p999999_trade_value,1.0,519,25__1,25,1.0,17550.0,24315.2,60892.5,325756.48,505075.65,523007.56,524800.76
CATO,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,1,0__0,0,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
CAVA,Retail-Wholesale,Retail - Restaurants,0.55,836073.0,3. p9999_trade_value,2.0,13277,40__1,40,1.0,15412.6,24305.0,65154.0,332303.9,830807.49,2281265.15,2480376.52
CBRL,Retail-Wholesale,Retail - Restaurants,0.55,,,,207,25__1,25,1.0,20364.0,28935.0,82594.2,112483.45,114230.84,114405.58,114423.06
CMG,Retail-Wholesale,Retail - Restaurants,0.55,,,,6604,40__1,40,1.0,14898.5,23843.7,83179.0,461542.98,706466.38,822742.44,834370.04
CNXN,Retail-Wholesale,Retail - Computer Hardware,0.55,,,,2,5__0,5,0.0,10018.0,10369.0,10649.8,10712.98,10719.3,10719.93,10719.99
COST,Retail-Wholesale,Retail - Discount Stores,0.55,,,,80892,50__3,50,3.0,15725.4,24360.0,66454.3,254823.23,770661.31,1199451.24,1273557.02
CPRI,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,2973,35__2,35,2.0,18758.0,36760.0,275600.0,930000.0,2300000.0,2300000.0,2300000.0
CTRN,Retail-Wholesale,Retail - Apparel and Shoes,0.55,8300.0,8. p75_trade_value,8.0,31,15__0,15,0.0,10000.0,11000.0,21650.0,25565.0,25956.5,25995.65,25999.56
CURV,Retail-Wholesale,Retail - Apparel and Shoes,0.55,25000.0,1. p999999_trade_value,1.0,2,5__3,5,3.0,22812.5,23906.25,24781.25,24978.13,24997.81,24999.78,24999.98
DBI,Retail-Wholesale,Retail - Apparel and Shoes,0.55,66000.0,6. p95_trade_value,2.0,28,15__0,15,0.0,35479.0,63900.0,83520.0,89352.0,89935.2,89993.52,89999.35
DECK,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,6625,40__0,40,0.0,18806.0,31652.0,174356.0,686016.0,1219091.2,1464709.12,1489270.91
DG,Retail-Wholesale,Retail - Discount Stores,0.55,,,,5845,40__1,40,1.0,16104.6,24892.0,85512.0,435439.87,1079568.22,1201456.82,1213645.68
DIN,Retail-Wholesale,Retail - Restaurants,0.55,18000.0,8. p75_trade_value,5.0,20,15__0,15,0.0,28008.0,28158.75,29355.75,29625.08,29652.01,29654.7,29654.97
DKS,Retail-Wholesale,Retail - Miscellaneous,0.55,,,,4314,35__4,35,4.0,17390.5,26780.0,89591.8,584823.15,1637658.7,1909765.87,1936976.59
DLTR,Retail-Wholesale,Retail - Discount Stores,0.55,,,,7508,40__0,40,0.0,14914.2,24600.0,115302.2,609727.5,2750640.0,2750640.0,2750640.0
DPZ,Retail-Wholesale,Retail - Restaurants,0.55,623700.0,1. p999999_trade_value,1.0,2695,35__3,35,3.0,17816.0,27972.0,72062.0,192153.04,612234.34,622553.43,623585.34
DRI,Retail-Wholesale,Retail - Restaurants,0.55,,,,817,30__0,30,0.0,16830.0,28500.0,186674.88,381609.12,383760.91,383976.09,383997.61
EAT,Retail-Wholesale,Retail - Restaurants,0.55,,,,1922,35__3,35,3.0,17489.0,27737.5,85592.5,285872.52,688288.55,723578.85,727107.89
ETD,Retail-Wholesale,Retail - Home Furnishings,0.55,4000.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
FBIN,Retail-Wholesale,Retail - Home Furnishings,0.55,149600.0,1. p999999_trade_value,2.0,12,10__2,10,2.0,139960.0,149600.0,149600.0,149600.0,149600.0,149600.0,149600.0
FIGS,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,4,5__3,5,3.0,17055.0,18427.5,19525.5,19772.55,19797.26,19799.73,19799.97
FIVE,Retail-Wholesale,Retail - Miscellaneous,0.55,777000.0,1. p999999_trade_value,1.0,3024,35__1,35,1.0,15739.2,33578.4,215080.0,610902.48,731372.65,772437.27,776543.73
FL,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,1008,30__0,30,0.0,18037.5,26627.5,82465.0,301455.3,322693.97,324769.4,324976.94
FLWS,Retail-Wholesale,Retail - Mail Order,0.55,4800.0,8. p75_trade_value,2.0,6,10__0,10,0.0,6000.0,6600.0,7080.0,7188.0,7198.8,7199.88,7199.99
FND,Retail-Wholesale,Retail - Home Furnishings,0.55,166495.0,5. p99_trade_value,8.0,715,30__2,30,2.0,23760.0,48060.0,166300.4,1084073.0,1408907.3,1441390.73,1444639.07
FOSL,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,6,10__0,10,0.0,10237.5,11156.25,11891.25,12056.63,12073.16,12074.82,12074.98
FWRG,Retail-Wholesale,Retail - Restaurants,0.55,16060.0,1. p999999_trade_value,1.0,3,5__3,5,3.0,14898.0,15479.0,15943.8,16048.38,16058.84,16059.88,16059.99
GAP,Retail-Wholesale,Retail - Apparel and Shoes,0.55,495000.0,4. p999_trade_value,2.0,1634,30__0,30,0.0,18834.9,36640.15,149010.0,466515.0,511734.0,514673.4,514967.34
GCO,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,16,10__0,10,0.0,24040.0,35170.0,54778.0,59189.8,59630.98,59675.1,59679.51
GOOS,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,19,15__0,15,0.0,9208.0,12982.8,27258.96,30471.1,30792.31,30824.43,30827.64
HD,Retail-Wholesale,Retail - Home Furnishings,0.55,409875.0,3. p9999_trade_value,2.0,15029,40__1,40,1.0,15300.0,22911.8,54324.92,224396.4,388769.97,728626.22,779362.62
HLF,Retail-Wholesale,Retail - Pharmacies and Drug Stores,0.55,120000.0,1. p999999_trade_value,2.0,104,20__0,20,0.0,19158.0,31122.45,118740.0,120000.0,120000.0,120000.0,120000.0
HZO,Retail-Wholesale,Retail - Miscellaneous,0.55,10800.0,1. p999999_trade_value,1.0,4,5__0,5,0.0,8688.0,9744.0,10588.8,10778.88,10797.89,10799.79,10799.98
IMKTA,Retail-Wholesale,Retail - Supermarkets,0.55,,,,19,15__0,15,0.0,6950.8,7602.6,10832.52,11559.25,11631.93,11639.19,11639.92
JACK,Retail-Wholesale,Retail - Restaurants,0.55,8640.0,8. p75_trade_value,40.0,159,20__1,20,1.0,15417.0,34740.0,263081.0,420000.0,420000.0,420000.0,420000.0
KR,Retail-Wholesale,Retail - Supermarkets,0.55,78750.0,5. p99_trade_value,13.0,1220,30__0,30,0.0,12367.3,19114.65,74807.5,362560.5,391171.5,392817.15,392981.72
KSS,Retail-Wholesale,Retail - Regional Department Stores,0.55,,,,2226,35__1,35,1.0,16327.0,29500.0,279375.0,767899.85,1239111.52,1241458.25,1241692.93
LE,Retail-Wholesale,Retail - Catalog Shopping,0.55,,,,6,10__0,10,0.0,4395.0,4492.5,4570.5,4588.05,4589.8,4589.98,4590.0
LEVI,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,144,20__1,20,1.0,16459.0,29840.0,95700.0,442800.0,494280.0,499428.0,499942.8
LOVE,Retail-Wholesale,Retail - Home Furnishings,0.55,,,,124,20__0,20,0.0,13922.5,19201.7,27172.25,50008.2,52849.32,53133.43,53161.84
LOW,Retail-Wholesale,Retail - Home Furnishings,0.55,20800.0,6. p95_trade_value,161.0,3218,35__0,35,0.0,12885.3,20763.45,52227.0,236293.4,573277.5,696327.75,708632.78
M,Retail-Wholesale,Retail - Regional Department Stores,0.55,453050.0,1. p999999_trade_value,1.0,1069,30__0,30,0.0,13560.0,25746.4,70255.2,346649.83,443055.98,452050.6,452950.06
MCD,Retail-Wholesale,Retail - Restaurants,0.55,,,,10411,40__1,40,1.0,13750.0,20857.5,54951.0,312196.0,651775.28,659208.01,659920.8
MNSO,Retail-Wholesale,Retail - Apparel and Shoes,0.55,73760.0,1. p999999_trade_value,1.0,217,25__1,25,1.0,11776.0,17935.0,43614.24,70774.88,73461.49,73730.15,73757.01
MUSA,Retail-Wholesale,Retail - Convenience Stores,0.55,,,,113,20__1,20,1.0,39400.0,95040.0,130734.0,267771.6,283277.16,284827.72,284982.77
NSIT,Retail-Wholesale,Retail - Mail Order,0.55,,,,2,5__0,5,0.0,5946.0,5973.0,5994.6,5999.46,5999.95,5999.99,6000.0
ODP,Retail-Wholesale,Retail - Miscellaneous,0.55,47250.00000000001,8. p75_trade_value,4.0,16,10__2,10,2.0,70450.0,104775.0,174075.0,189667.5,191226.75,191382.68,191398.27
ONON,Retail-Wholesale,Retail - Apparel and Shoes,0.55,654454.9999999999,1. p999999_trade_value,1.0,2573,35__0,35,0.0,14886.0,22154.4,54201.6,301350.64,631730.09,652182.51,654227.75
PBPB,Retail-Wholesale,Retail - Restaurants,0.55,3230.0000000000005,1. p999999_trade_value,1.0,2,5__0,5,0.0,3220.5,3225.25,3229.05,3229.91,3229.99,3230.0,3230.0
PLAY,Retail-Wholesale,Retail - Restaurants,0.55,7906.0,8. p75_trade_value,148.0,591,30__1,30,1.0,18500.0,24925.0,135905.5,1644070.96,3328857.5,3497336.15,3514184.01
PLCE,Retail-Wholesale,Retail - Apparel and Shoes,0.55,13500.0,7. p90_trade_value,51.0,508,25__1,25,1.0,13406.2,17860.0,36592.9,103664.0,125566.4,127756.64,127975.66
PSMT,Retail-Wholesale,Retail - Discount Stores,0.55,,,,5,5__0,5,0.0,10826.4,12363.2,13592.64,13869.26,13896.93,13899.69,13899.97
PTLO,Retail-Wholesale,Retail - Restaurants,0.55,52200.0,1. p999999_trade_value,1.0,28,15__0,15,0.0,19603.0,36537.5,49648.5,51944.85,52174.48,52197.45,52199.74
PZZA,Retail-Wholesale,Retail - Restaurants,0.55,,,,305,25__1,25,1.0,13790.4,24274.0,105323.4,324000.0,392400.0,399240.0,399924.0
QSR,Retail-Wholesale,Retail - Restaurants,0.55,,,,112,20__0,20,0.0,13518.0,22350.0,37402.9,45293.14,46122.81,46205.78,46214.08
ROST,Retail-Wholesale,Retail - Discount Stores,0.55,642928.0,4. p999_trade_value,2.0,1393,30__0,30,0.0,12624.0,23808.0,144000.0,636762.62,828268.57,855242.86,857940.29
RRGB,Retail-Wholesale,Retail - Restaurants,0.55,,,,14,10__0,10,0.0,13986.0,15154.0,15382.8,15434.28,15439.43,15439.94,15439.99
SBH,Retail-Wholesale,Retail - Miscellaneous,0.55,5295.0,8. p75_trade_value,2.0,8,10__0,10,0.0,9079.5,13494.75,17026.95,17821.7,17901.17,17909.12,17909.91
SBUX,Retail-Wholesale,Retail - Restaurants,0.55,23850.0,6. p95_trade_value,502.0,10021,40__1,40,1.0,15092.0,23850.0,74956.8,421598.0,1403426.4,1841436.17,1885186.82
SCVL,Retail-Wholesale,Retail - Apparel and Shoes,0.55,22500.0,1. p999999_trade_value,1.0,13,10__0,10,0.0,12250.0,16500.0,21300.0,22380.0,22488.0,22498.8,22499.88
SFIX,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,181,25__1,25,1.0,11817.0,17420.0,117024.0,190121.6,199012.16,199901.22,199990.12
SG,Retail-Wholesale,Retail - Restaurants,0.55,,,,1464,30__2,30,2.0,20000.0,41962.5,148377.5,738290.73,1132252.71,1191209.27,1197104.93
SGI,Retail-Wholesale,Retail - Home Furnishings,0.55,201312.0,1. p999999_trade_value,1.0,137,20__0,20,0.0,13954.0,17676.4,62217.6,184247.81,199605.58,201141.36,201294.94
SHAK,Retail-Wholesale,Retail - Restaurants,0.55,519040.00000000006,4. p999_trade_value,3.0,1157,30__2,30,2.0,15167.0,24400.0,107403.6,519040.0,1071400.86,1136380.09,1142878.01
SIG,Retail-Wholesale,Retail - Jewelry,0.55,159000.0,5. p99_trade_value,12.0,1127,30__2,30,2.0,19886.4,31325.5,156244.0,649286.53,678599.32,681065.93,681312.59
SN,Retail-Wholesale,Retail - Miscellaneous,0.55,166495.0,5. p99_trade_value,10.0,947,30__1,30,1.0,22760.6,44907.0,164546.9,1934937.5,2643452.15,2714303.62,2721388.76
SPWH,Retail-Wholesale,Retail - Apparel and Shoes,0.55,,,,2,5__0,5,0.0,4425.0,4462.5,4492.5,4499.25,4499.93,4499.99,4500.0
TGT,Retail-Wholesale,Retail - Discount Stores,0.55,,,,18859,45__0,45,0.0,14640.0,22032.3,59043.26,327639.6,723691.03,1146179.45,1216393.45
TJX,Retail-Wholesale,Retail - Discount Stores,0.55,,,,1879,35__3,35,3.0,20691.0,28860.4,84258.0,210295.4,649482.11,735268.21,743846.82
