security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ABNB,Consumer Discretionary,Leisure and Recreation Services,0.65,360580.0,4. p999_trade_value,10.0,9314,40__0,40,0.0,16800.0,27417.5,118540.35,359987.8,793032.33,1251553.23,1297405.32
AFYA,Consumer Discretionary,Schools,0.65,,,,1,0__2,0,2.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0,3700.0
ALTO,Consumer Discretionary,Consumer Products - Discretionary,0.65,7455.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,7043.4,7249.2,7413.84,7450.88,7454.59,7454.96,7455.0
AMC,Consumer Discretionary,Leisure and Recreation Services,0.65,,,,2192,35__0,35,0.0,9695.2,13412.25,25198.02,61591.69,83484.68,88664.47,89182.45
AMCX,Consumer Discretionary,Broadcast Radio and Television,0.65,5160.0,8. p75_trade_value,2.0,7,10__0,10,0.0,5996.0,6623.0,7124.6,7237.46,7248.75,7249.87,7249.99
AMRK,Consumer Discretionary,Precious Metals and Jewels,0.65,16000.0,6. p95_trade_value,5.0,87,20__0,20,0.0,13614.0,15850.0,31743.6,63856.86,67068.19,67389.32,67421.43
AMWD,Consumer Discretionary,Furniture,0.65,,,,2,5__0,5,0.0,8016.0,8128.0,8217.6,8237.76,8239.78,8239.98,8240.0
AS,Consumer Discretionary,Leisure and Recreation Products,0.65,208425.0,1. p999999_trade_value,1.0,123,20__2,20,2.0,20108.0,47250.0,173075.0,204347.15,208017.22,208384.22,208420.92
ASO,Consumer Discretionary,Leisure and Recreation Products,0.65,361760.00000000006,1. p999999_trade_value,1.0,554,25__0,25,0.0,19967.0,40044.8,140317.04,314334.72,357017.47,361285.75,361712.57
ATAT,Consumer Discretionary,Leisure and Recreation Services,0.65,,,,33,15__0,15,0.0,17693.4,31630.0,76527.2,87518.72,88617.87,88727.79,88738.78
ATGE,Consumer Discretionary,Schools,0.65,,,,103,20__2,20,2.0,24200.0,76620.0,438645.0,511628.04,518694.8,519401.48,519472.15
BARK,Consumer Discretionary,Consumer Services - Miscellaneous,0.65,5000.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
