security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ADP,Computer and Technology,Internet - Software,0.55,,,,509,25__0,25,0.0,14278.2,20199.0,60245.28,155500.66,166750.07,167875.01,167987.5
ADSK,Computer and Technology,Internet - Software,0.55,,,,4163,35__0,35,0.0,13446.6,21223.5,51789.84,184574.91,344365.15,413381.52,420283.15
AEYE,Computer and Technology,Internet - Software,0.55,,,,22,15__0,15,0.0,9905.0,12037.75,15177.81,15903.38,15975.94,15983.19,15983.92
AFRM,Computer and Technology,Internet - Software,0.55,8772.0,8. p75_trade_value,5146.0,20582,45__2,45,2.0,16335.0,25871.25,67018.05,494480.5,4323537.0,4545000.0,4545000.0
AIP,Computer and Technology,Internet - Software,0.55,8640.0,8. p75_trade_value,3.0,9,10__0,10,0.0,10792.0,11376.0,11843.2,11948.32,11958.83,11959.88,11959.99
AKAM,Computer and Technology,Internet - Services,0.55,,,,1416,30__1,30,1.0,17067.5,25425.0,124251.0,884902.5,1170342.0,1202434.2,1205643.42
ALAB,Computer and Technology,Internet - Software,0.55,9000.0,8. p75_trade_value,2596.0,10290,40__4,40,4.0,17127.5,27033.0,105061.85,699197.33,1697866.69,3404509.0,3580450.9
ALIT,Computer and Technology,Internet - Software,0.55,7500.0,8. p75_trade_value,19.0,76,20__0,20,0.0,14875.0,26246.25,59375.0,118437.5,124343.75,124934.38,124993.44
ALKT,Computer and Technology,Internet - Software,0.55,,,,53,15__0,15,0.0,9990.0,15078.0,48408.0,75715.8,78446.58,78719.66,78746.97
AMZN,Computer and Technology,Internet - Software and Services,0.55,,,,317341,55__0,55,0.0,17082.0,26640.0,69000.0,293063.18,1182038.45,2542272.15,3439689.76
ANET,Computer and Technology,Internet - Software,0.55,15660.0,7. p90_trade_value,1482.0,14807,40__0,40,0.0,15660.0,23267.5,60254.26,208623.58,507202.8,868617.65,920486.76
ANGI,Computer and Technology,Internet - Content,0.55,,,,34,15__0,15,0.0,116850.0,137893.0,172317.55,179227.25,179918.23,179987.32,179994.23
APPF,Computer and Technology,Internet - Software,0.55,648750.0,1. p999999_trade_value,1.0,106,20__2,20,2.0,11250.0,18325.0,205130.0,603038.25,644178.83,648292.88,648704.29
APPN,Computer and Technology,Internet - Software,0.55,,,,65,20__2,20,2.0,31000.0,47920.0,108050.4,179555.04,186705.5,187420.55,187492.06
