security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ADP,Computer and Technology,Internet - Software,0.55,,,,509,25__1,25,1.0,14278.2,20199.0,60245.28,155500.66,166750.07,167875.01,167987.5
ADSK,Computer and Technology,Internet - Software,0.55,,,,4229,35__0,35,0.0,13456.0,21045.0,51127.04,184401.73,343149.1,413259.91,420270.99
AEYE,Computer and Technology,Internet - Software,0.55,61800.0,1. p999999_trade_value,1.0,24,15__0,15,0.0,11501.5,15408.15,51262.32,60746.23,61694.62,61789.46,61798.95
AFRM,Computer and Technology,Internet - Software,0.55,8758.0,8. p75_trade_value,5246.0,20984,45__1,45,1.0,16250.0,25590.3,67594.96,490661.5,4274091.0,4545000.0,4545000.0
AIP,Computer and Technology,Internet - Software,0.55,8640.0,8. p75_trade_value,3.0,9,10__0,10,0.0,10792.0,11376.0,11843.2,11948.32,11958.83,11959.88,11959.99
AKAM,Computer and Technology,Internet - Services,0.55,,,,1416,30__2,30,2.0,17067.5,25425.0,124251.0,884902.5,1170342.0,1202434.2,1205643.42
ALAB,Computer and Technology,Internet - Software,0.55,9000.0,8. p75_trade_value,2597.0,10290,40__0,40,0.0,17127.5,27033.0,105061.85,699197.33,1697866.69,3404509.0,3580450.9
ALIT,Computer and Technology,Internet - Software,0.55,7500.0,8. p75_trade_value,19.0,76,20__0,20,0.0,14875.0,26246.25,59375.0,118437.5,124343.75,124934.38,124993.44
ALKT,Computer and Technology,Internet - Software,0.55,,,,53,15__0,15,0.0,9990.0,15078.0,48408.0,75715.8,78446.58,78719.66,78746.97
AMZN,Computer and Technology,Internet - Software and Services,0.55,,,,318573,55__0,55,0.0,17080.0,26640.0,69000.0,287020.68,1181037.82,2541338.35,3439319.25
ANET,Computer and Technology,Internet - Software,0.55,15660.0,7. p90_trade_value,1488.0,14846,40__1,40,1.0,15660.0,23335.0,59608.8,208620.85,506961.0,868465.84,920471.58
ANGI,Computer and Technology,Internet - Content,0.55,,,,34,15__0,15,0.0,116850.0,137893.0,172317.55,179227.25,179918.23,179987.32,179994.23
APPF,Computer and Technology,Internet - Software,0.55,648750.0,1. p999999_trade_value,1.0,106,20__1,20,1.0,11250.0,18325.0,205130.0,603038.25,644178.83,648292.88,648704.29
APPN,Computer and Technology,Internet - Software,0.55,,,,65,20__0,20,0.0,31000.0,47920.0,108050.4,179555.04,186705.5,187420.55,187492.06
APPS,Computer and Technology,Internet - Software,0.55,,,,68,20__0,20,0.0,7350.0,13195.8,27940.0,38794.0,39879.4,39987.94,39998.79
ARLO,Computer and Technology,Internet - Software,0.55,,,,4,5__0,5,0.0,4489.5,4494.75,4498.95,4499.89,4499.99,4500.0,4500.0
ARQQ,Computer and Technology,Internet - Software,0.55,16000.0,6. p95_trade_value,10.0,197,25__1,25,1.0,10296.0,15411.2,38665.6,48228.94,50034.39,50214.94,50232.99
ASAN,Computer and Technology,Internet - Software,0.55,118881.0,1. p999999_trade_value,1.0,577,30__0,30,0.0,12000.0,14770.0,42162.0,110208.17,118013.72,118794.27,118872.33
ASUR,Computer and Technology,Internet - Delivery Services,0.55,,,,2,5__0,5,0.0,5238.0,5319.0,5383.8,5398.38,5399.84,5399.98,5400.0
ATHM,Computer and Technology,Internet - Services,0.55,10000.0,8. p75_trade_value,3.0,10,10__0,10,0.0,10001.0,10005.5,10009.1,10009.91,10009.99,10010.0,10010.0
AVPT,Computer and Technology,Internet - Software,0.55,260000.0,1. p999999_trade_value,1.0,58,20__1,20,1.0,12000.0,21179.0,203000.0,254300.0,259430.0,259943.0,259994.3
AZ,Computer and Technology,Internet - Software,0.55,,,,6,10__0,10,0.0,9750.0,10125.0,10425.0,10492.5,10499.25,10499.93,10499.99
BASE,Computer and Technology,Internet - Software,0.55,13860.000000000002,1. p999999_trade_value,1.0,46,15__0,15,0.0,8722.5,10507.5,13043.25,13778.32,13851.83,13859.18,13859.92
BB,Computer and Technology,Internet - Software,0.55,,,,277,25__1,25,1.0,10200.0,13386.6,29029.84,139124.69,143598.87,144046.29,144091.03
BEKE,Computer and Technology,Internet - Services,0.55,789842.0,1. p999999_trade_value,1.0,2354,35__3,35,3.0,17708.4,28748.0,100887.0,407645.0,787526.18,789610.42,789818.84
BIDU,Computer and Technology,Internet - Services,0.55,159000.0,4. p999_trade_value,21.0,20344,45__0,45,0.0,14720.0,22137.75,54096.68,157662.3,385496.1,733205.23,789720.52
BIGC,Computer and Technology,Internet - Software,0.55,,,,8,10__0,10,0.0,49980.0,49980.0,49980.0,49980.0,49980.0,49980.0,49980.0
BILL,Computer and Technology,Internet - Software,0.55,,,,2182,35__4,35,4.0,15692.5,24924.0,82875.0,635022.0,1067261.7,1150726.17,1159072.62
