security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACDC,Oils-Energy,Oil and Gas - Field Services,0.55,5000.0,8. p75_trade_value,6.0,22,15__0,15,0.0,7296.0,10845.75,11937.45,12155.75,12177.57,12179.76,12179.98
AESI,Oils-Energy,Oil and Gas - Integrated - United States,0.55,10000.0,1. p999999_trade_value,1.0,16,10__0,10,0.0,7450.0,8125.0,9625.0,9962.5,9996.25,9999.63,9999.96
AM,Oils-Energy,Oil and Gas - Integrated - United States,0.55,5145.0,8. p75_trade_value,2.0,8,10__0,10,0.0,6001.5,7000.75,7800.15,7980.02,7998.0,7999.8,7999.98
AMPY,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,42000.00000000001,1. p999999_trade_value,1.0,4,5__1,5,1.0,32097.3,37048.65,41009.73,41900.97,41990.1,41999.01,41999.9
APA,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,909,30__2,30,2.0,11263.0,15571.6,134760.0,683740.0,761374.0,769137.4,769913.74
AR,Oils-Energy,Oil and Gas - Exploration and Production - United States,0.55,,,,510,25__0,25,0.0,14354.0,22228.8,93502.4,178533.58,186495.36,187291.54,187371.15
AROC,Oils-Energy,Oil and Gas - Field Services,0.55,5915.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0,5915.0
BKR,Oils-Energy,Oil and Gas - Field Services,0.55,84000.0,5. p99_trade_value,3.0,261,25__0,25,0.0,14145.0,28275.0,70560.0,140637.6,147479.76,148163.98,148232.4
BP,Oils-Energy,Oil and Gas - Integrated - International,0.55,,,,1585,30__0,30,0.0,19143.6,31915.2,169805.4,700536.04,830297.6,835429.76,835942.98
BRY,Oils-Energy,Oil and Gas - Integrated - United States,0.55,4900.0,1. p999999_trade_value,1.0,1,0__2,0,2.0,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0,4900.0
