security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ACI,Consumer Staples,Consumer Products - Staples,0.55,,,,410,25__0,25,0.0,19275.5,38983.0,100000.0,310000.0,310000.0,310000.0,310000.0
BJ,Consumer Staples,Consumer Products - Staples,0.55,,,,639,30__2,30,2.0,11296.0,16040.0,62904.0,214133.16,302663.32,311516.33,312401.63
CHD,Consumer Staples,Consumer Products - Staples,0.55,,,,183,25__0,25,0.0,19830.0,34880.0,164206.9,255609.11,264600.91,265500.09,265590.01
CL,Consumer Staples,Consumer Products - Staples,0.55,877710.0,1. p999999_trade_value,1.0,691,30__2,30,2.0,13636.0,17550.0,51489.5,536553.3,843594.33,874298.43,877368.84
CLX,Consumer Staples,Consumer Products - Staples,0.55,,,,765,30__1,30,1.0,22335.0,35112.0,145760.0,280900.0,298090.0,299809.0,299980.9
DNUT,Consumer Staples,Consumer Products - Staples,0.55,11060.0,7. p90_trade_value,2.0,13,10__0,10,0.0,10608.0,33082.0,59508.4,65454.34,66048.93,66108.39,66114.34
EYE,Consumer Staples,Consumer Products - Staples,0.55,24000.0,6. p95_trade_value,2.0,21,15__0,15,0.0,14910.0,24000.0,59504.0,67492.4,68291.24,68371.12,68379.11
GO,Consumer Staples,Consumer Products - Staples,0.55,7200.0,8. p75_trade_value,14.0,56,15__0,15,0.0,12500.0,20835.0,195459.0,279420.9,287817.09,288656.71,288740.67
KLG,Consumer Staples,Consumer Products - Staples,0.55,12100.000000000002,1. p999999_trade_value,2.0,7,10__0,10,0.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0
KMB,Consumer Staples,Consumer Products - Staples,0.55,,,,278,25__2,25,2.0,20632.2,62150.0,193500.0,204594.21,207902.42,208233.24,208266.32
KVUE,Consumer Staples,Consumer Products - Staples,0.55,279378.0,1. p999999_trade_value,1.0,486,25__2,25,2.0,22468.0,47875.0,209062.5,262704.67,277710.67,279211.27,279361.33
LESL,Consumer Staples,Consumer Products - Staples,0.55,6990.000000000001,8. p75_trade_value,3.0,12,10__0,10,0.0,17079.0,20135.0,22027.0,22452.7,22495.27,22499.53,22499.95
NWL,Consumer Staples,Consumer Products - Staples,0.55,140000.0,1. p999999_trade_value,1.0,53,15__0,15,0.0,18301.0,28080.0,90847.0,135084.7,139508.47,139950.85,139995.08
OLLI,Consumer Staples,Consumer Products - Staples,0.55,180071.99999999997,5. p99_trade_value,6.0,507,25__0,25,0.0,15376.8,38880.0,180067.68,510679.85,666096.49,681638.15,683192.31
PG,Consumer Staples,Consumer Products - Staples,0.55,637500.0,1. p999999_trade_value,1.0,5009,35__0,35,0.0,14017.8,22058.8,55213.76,259392.16,543567.45,628106.74,636560.67
RH,Consumer Staples,Consumer Products - Staples,0.55,,,,14483,40__4,40,4.0,17500.0,28697.5,84500.0,445540.0,2236617.96,3089874.8,3166487.48
TBBB,Consumer Staples,Consumer Products - Staples,0.55,,,,11,10__0,10,0.0,9000.0,13940.0,17892.0,18781.2,18870.12,18879.01,18879.9
TDUP,Consumer Staples,Consumer Products - Staples,0.55,9750.0,8. p75_trade_value,10.0,38,15__0,15,0.0,12830.0,28761.75,81348.75,86884.88,87438.49,87493.85,87499.38
UL,Consumer Staples,Consumer Products - Staples,0.55,13650.0,8. p75_trade_value,17.0,65,20__0,20,0.0,25872.0,29736.0,41750.6,42735.56,42834.06,42843.91,42844.89
WDFC,Consumer Staples,Consumer Products - Staples,0.55,10170.0,7. p90_trade_value,9.0,84,20__0,20,0.0,10101.0,11985.0,20072.5,45657.25,48215.72,48471.57,48497.16
WRBY,Consumer Staples,Consumer Products - Staples,0.55,349160.00000000006,1. p999999_trade_value,1.0,45,15__0,15,0.0,22166.0,74721.0,229796.8,337223.68,347966.37,349040.64,349148.06
