security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
ALB,Basic Materials,Chemical - Diversified ,0.55,,,,3027,35__0,35,0.0,14575.0,24397.9,67669.1,333910.33,532569.44,580433.74,585220.17
APD,Basic Materials,Chemical - Diversified ,0.55,,,,811,30__0,30,0.0,15400.0,20974.0,115506.0,558750.0,558750.0,558750.0,558750.0
ASH,Basic Materials,Chemical - Specialty,0.55,,,,20,15__0,15,0.0,40750.7,70600.0,110120.0,119012.0,119901.2,119990.12,119999.01
ASPI,Basic Materials,Chemical - Diversified ,0.55,75000.0,1. p999999_trade_value,1.0,309,25__1,25,1.0,10612.8,14410.0,29720.0,69740.9,74474.09,74947.41,74994.74
AXTA,Basic Materials,Chemical - Specialty,0.55,14500.0,1. p999999_trade_value,1.0,15,10__0,10,0.0,9450.0,11350.0,13870.0,14437.0,14493.7,14499.37,14499.94
BCPC,Basic Materials,Chemical - Specialty,0.55,3500.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
CBT,Basic Materials,Chemical - Diversified ,0.55,21000.0,1. p999999_trade_value,1.0,6,10__0,10,0.0,15770.0,18385.0,20477.0,20947.7,20994.77,20999.48,20999.95
CC,Basic Materials,Chemical - Diversified ,0.55,,,,68,20__0,20,0.0,17900.0,30975.0,86500.0,116650.0,119665.0,119966.5,119996.65
CE,Basic Materials,Chemical - Specialty,0.55,,,,340,25__0,25,0.0,17411.0,33869.5,97962.95,1780545.9,2357764.59,2415486.46,2421258.65
CMP,Basic Materials,Chemical - Diversified ,0.55,38120.00000000001,6. p95_trade_value,2.0,22,15__0,15,0.0,23658.0,37414.0,124893.6,145653.36,147729.34,147936.93,147957.69
DD,Basic Materials,Chemical - Diversified ,0.55,150660.0,1. p999999_trade_value,1.0,575,30__0,30,0.0,16400.0,26052.4,85373.12,150281.16,150622.12,150656.21,150659.62
DOW,Basic Materials,Chemical - Diversified ,0.55,,,,760,30__0,30,0.0,16275.0,26786.25,57524.79,129471.0,150647.1,152764.71,152976.47
DQ,Basic Materials,Chemical - Specialty,0.55,10449.0,8. p75_trade_value,72.0,288,25__1,25,1.0,25000.0,41088.5,95035.2,104139.0,104913.9,104991.39,104999.14
ECL,Basic Materials,Chemical - Specialty,0.55,9610.0,6. p95_trade_value,9.0,166,20__0,20,0.0,8800.0,9527.5,19162.5,169913.25,195596.32,198164.63,198421.46
EMN,Basic Materials,Chemical - Diversified ,0.55,77350.0,1. p999999_trade_value,1.0,53,15__0,15,0.0,16640.0,60002.4,72908.16,76905.82,77305.58,77345.56,77349.56
ESI,Basic Materials,Chemical - Specialty,0.55,,,,51,15__0,15,0.0,108000.0,165000.0,204285.0,211678.5,212417.85,212491.79,212499.18
FUL,Basic Materials,Chemical - Specialty,0.55,,,,3,5__3,5,3.0,19026.0,20763.0,22152.6,22465.26,22496.53,22499.65,22499.97
GPRE,Basic Materials,Chemical - Specialty,0.55,,,,41,15__0,15,0.0,24278.0,24978.0,43098.4,47509.84,47950.98,47995.1,47999.51
HUN,Basic Materials,Chemical - Diversified ,0.55,,,,25,15__1,15,1.0,124062.0,170970.0,408000.0,472800.0,479280.0,479928.0,479992.8
HWKN,Basic Materials,Chemical - Specialty,0.55,3850.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0
IFF,Basic Materials,Chemical - Specialty,0.55,,,,124,20__0,20,0.0,12732.0,20937.5,83547.25,109403.47,112190.35,112469.03,112496.9
KWR,Basic Materials,Chemical - Specialty,0.55,,,,5,5__0,5,0.0,5508.0,5904.0,6220.8,6292.08,6299.21,6299.92,6299.99
LIN,Basic Materials,Chemical - Specialty,0.55,,,,602,30__0,30,0.0,13685.0,18685.0,35994.6,57187.0,64218.7,64921.87,64992.19
LWLG,Basic Materials,Chemical - Plastic,0.55,3660.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,3644.0,3652.0,3658.4,3659.84,3659.98,3660.0,3660.0
LXU,Basic Materials,Chemical - Diversified ,0.55,5990.000000000001,1. p999999_trade_value,1.0,3,5__0,5,0.0,5812.0,5901.0,5972.2,5988.22,5989.82,5989.98,5990.0
LYB,Basic Materials,Chemical - Diversified ,0.55,62825.0,1. p999999_trade_value,1.0,227,25__1,25,1.0,11538.0,22728.0,58435.32,62299.55,62772.45,62819.75,62824.47
MATV,Basic Materials,Chemical - Specialty,0.55,,,,12,10__2,10,2.0,113954.4,162224.7,208444.94,218844.49,219884.45,219988.44,219998.84
MEOH,Basic Materials,Chemical - Diversified ,0.55,15000.0,1. p999999_trade_value,1.0,4,5__3,5,3.0,14040.0,14520.0,14904.0,14990.4,14999.04,14999.9,14999.99
NEU,Basic Materials,Chemical - Specialty,0.55,3400.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,3372.0,3386.0,3397.2,3399.72,3399.97,3400.0,3400.0
NGVT,Basic Materials,Chemical - Specialty,0.55,,,,1,0__0,0,0.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0
OLN,Basic Materials,Chemical - Diversified ,0.55,,,,25,15__0,15,0.0,42469.2,45604.4,90840.0,103584.0,104858.4,104985.84,104998.58
PPG,Basic Materials,Chemical - Specialty,0.55,,,,224,25__1,25,1.0,19810.0,36192.75,95750.68,172147.89,187314.79,188831.48,188983.15
PRM,Basic Materials,Chemical - Specialty,0.55,15760.000000000002,1. p999999_trade_value,1.0,3,5__3,5,3.0,14176.0,14968.0,15601.6,15744.16,15758.42,15759.84,15759.98
RPM,Basic Materials,Chemical - Specialty,0.55,34500.0,1. p999999_trade_value,1.0,41,15__0,15,0.0,18750.0,28560.0,32620.0,34312.0,34481.2,34498.12,34499.81
SHW,Basic Materials,Chemical - Specialty,0.55,,,,454,25__1,25,1.0,16654.0,30620.6,112909.2,320769.0,331776.9,332877.69,332987.77
SQM,Basic Materials,Chemical - Specialty,0.55,6270.0,8. p75_trade_value,7.0,28,15__0,15,0.0,8408.8,11078.6,14055.0,14905.5,14990.55,14999.05,14999.91
SXT,Basic Materials,Chemical - Specialty,0.55,,,,1,0__0,0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
TROX,Basic Materials,Chemical - Diversified ,0.55,22800.0,1. p999999_trade_value,1.0,4,5__3,5,3.0,22032.0,22416.0,22723.2,22792.32,22799.23,22799.92,22799.99
WLK,Basic Materials,Chemical - Plastic,0.55,161200.0,7. p90_trade_value,4.0,31,15__1,15,1.0,161200.0,282120.0,467842.0,526934.2,532843.42,533434.34,533493.43
