security,sector,industry,final_cluster,trade_volume_bin,cluster,trade_value_category,category_minimum,categiry_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,option_condition_name,sector_1,industry_1,security_open,security_high,security_low,security_close,trade_rank,trade_value_log10,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
ASPI,Basic Materials,Chemical - Diversified ,25__1,25,1.0,1. p999999_trade_value,75000.0,75000.0,O:ASPI250620C00009000,ASPI,C,9.0,2025-06-20,235,0,313,0.3,1748458447125000000,2500,75000.0,2025-05-28,Multi Leg floor trade,Basic Materials,Chemical - Diversified ,7.94,8.135,7.41,7.78,1,4.8750612633917,1,1,0,0,0
AXTA,Basic Materials,Chemical - Specialty,10__0,10,0.0,1. p999999_trade_value,14500.0,14500.0,O:AXTA250516C00033000,AXTA,C,33.0,2025-05-16,227,0,301,0.29,1747245759097000000,500,14500.0,2025-05-14,Single Leg Auction Non ISO,Basic Materials,Chemical - Specialty,32.9,32.96,32.46,32.84,1,4.161368002234975,1,1,0,0,0
BCPC,Basic Materials,Chemical - Specialty,0__0,0,0.0,1. p999999_trade_value,3500.0,3500.0,O:BCPC241115C00170000,BCPC,C,170.0,2024-11-15,209,0,308,3.5,1729792801148000000,10,3500.0,2024-10-24,Automatic Execution,Basic Materials,Chemical - Specialty,166.98,167.28,165.425,166.16,1,3.5440680443502757,1,1,1,1,0
CBT,Basic Materials,Chemical - Diversified ,10__0,10,0.0,1. p999999_trade_value,21000.0,21000.0,O:CBT250221P00085000,CBT,P,85.0,2025-02-21,209,0,302,2.1,1738177282660000000,100,21000.0,2025-01-29,Automatic Execution,Basic Materials,Chemical - Diversified ,87.44,88.59,86.86,87.49,1,4.3222192947339195,1,1,1,1,0
CMP,Basic Materials,Chemical - Diversified ,15__0,15,0.0,6. p95_trade_value,38120.00000000001,38120.00000000001,O:CMP241220P00012500,CMP,P,12.5,2024-12-20,229,0,300,0.4,1733948065228000000,953,38120.00000000001,2024-12-11,Single Leg Cross Non ISO,Basic Materials,Chemical - Diversified ,14.25,14.3399,13.02,13.59,2,4.581152891966289,1,1,1,1,0
CMP,Basic Materials,Chemical - Diversified ,15__0,15,0.0,1. p999999_trade_value,147960.0,147960.0,O:CMP250321P00010000,CMP,P,10.0,2025-03-21,233,0,302,0.6,1740669657793000000,2466,147960.0,2025-02-27,Multi Leg Auction,Basic Materials,Chemical - Diversified ,11.0,11.06,10.0801,10.94,1,5.170144322643356,1,1,1,1,0
DD,Basic Materials,Chemical - Diversified ,30__0,30,0.0,1. p999999_trade_value,150660.0,150660.0,O:DD241115P00082500,DD,P,82.5,2024-11-15,227,0,302,1.8,1729092955485000000,837,150660.0,2024-10-16,Single Leg Auction Non ISO,Basic Materials,Chemical - Diversified ,84.94,85.76,84.61,85.29,1,5.1779979630965665,1,1,1,1,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ240920C00016000,DQ,C,16.0,2024-09-20,209,0,325,0.42,1725468952921000000,297,12474.0,2024-09-04,Automatic Execution,Basic Materials,Chemical - Specialty,14.29,15.23,14.23,15.03,60,4.096005739715113,4,1,1,1,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,7. p90_trade_value,25000.0,40120.0,O:DQ241018C00017500,DQ,C,17.5,2024-10-18,227,0,323,0.8,1726857123722000000,470,37600.0,2024-09-20,Single Leg Auction Non ISO,Basic Materials,Chemical - Specialty,16.21,16.89,15.84,16.27,19,4.575187844927661,2,1,1,1,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241018C00020000,DQ,C,20.0,2024-10-18,209,0,320,0.6,1727200278859000000,200,12000.0,2024-09-24,Automatic Execution,Basic Materials,Chemical - Specialty,17.25,18.03,17.06,17.57,61,4.079181246047625,5,1,0,0,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241018C00025000,DQ,C,25.0,2024-10-18,209,0,320,0.5,1727704409173000000,400,20000.0,2024-09-30,Automatic Execution,Basic Materials,Chemical - Specialty,21.23,21.57,20.12,20.37,35,4.301029995663981,3,1,0,0,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241018C00025000,DQ,C,25.0,2024-10-18,227,0,323,0.75,1727883837559000000,144,10800.0,2024-10-02,Single Leg Auction Non ISO,Basic Materials,Chemical - Specialty,22.42,22.5,20.55,22.34,65,4.033423755486949,5,1,0,0,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,7. p90_trade_value,25000.0,40120.0,O:DQ241018C00030000,DQ,C,30.0,2024-10-18,209,0,315,1.35,1728310438534000000,200,27000.0,2024-10-07,Automatic Execution,Basic Materials,Chemical - Specialty,24.77,27.65,23.38,26.1,28,4.431363764158987,2,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,7. p90_trade_value,25000.0,40120.0,O:DQ241018C00030000,DQ,C,30.0,2024-10-18,209,0,320,1.1,1728309096834000000,267,29370.000000000004,2024-10-07,Automatic Execution,Basic Materials,Chemical - Specialty,24.77,27.65,23.38,26.1,26,4.4679039465228,2,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241018C00030000,DQ,C,30.0,2024-10-18,209,0,322,1.05,1728311695493000000,100,10500.0,2024-10-07,Automatic Execution,Basic Materials,Chemical - Specialty,24.77,27.65,23.38,26.1,71,4.021189299069938,5,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,7. p90_trade_value,25000.0,40120.0,O:DQ241018C00030000,DQ,C,30.0,2024-10-18,209,0,320,1.05,1728309096823000000,288,30240.000000000004,2024-10-07,Automatic Execution,Basic Materials,Chemical - Specialty,24.77,27.65,23.38,26.1,24,4.480581786829169,2,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,6. p95_trade_value,41610.0,94900.0,O:DQ241018C00030000,DQ,C,30.0,2024-10-18,209,0,308,1.0,1728310806751000000,949,94900.0,2024-10-07,Automatic Execution,Basic Materials,Chemical - Specialty,24.77,27.65,23.38,26.1,4,4.977266212427293,1,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241018C00030000,DQ,C,30.0,2024-10-18,209,0,308,1.0,1728311761147000000,176,17600.0,2024-10-07,Automatic Execution,Basic Materials,Chemical - Specialty,24.77,27.65,23.38,26.1,41,4.2455126678141495,3,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241018C00022500,DQ,C,22.5,2024-10-18,209,0,316,1.1,1728483309880000000,150,16500.0,2024-10-09,Automatic Execution,Basic Materials,Chemical - Specialty,20.17,21.89,19.901,20.68,47,4.217483944213907,4,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00022000,DQ,C,22.0,2024-11-15,209,0,319,1.5,1729606516836000000,91,13650.0,2024-10-22,Automatic Execution,Basic Materials,Chemical - Specialty,19.83,21.5,19.8,20.82,55,4.135132651376775,4,1,0,0,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00030000,DQ,C,30.0,2024-11-15,209,0,301,0.35,1729690382737000000,319,11165.0,2024-10-23,Automatic Execution,Basic Materials,Chemical - Specialty,22.92,23.3,21.52,22.23,63,4.047858727407457,5,1,0,0,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00027000,DQ,C,27.0,2024-11-15,209,0,320,2.5,1729864653799000000,50,12500.0,2024-10-25,Automatic Execution,Basic Materials,Chemical - Specialty,24.655,26.48,24.42,25.54,59,4.096910013008056,4,1,0,0,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,7. p90_trade_value,25000.0,40120.0,O:DQ241115C00035000,DQ,C,35.0,2024-11-15,209,0,312,0.6,1729864631371000000,467,28020.0,2024-10-25,Automatic Execution,Basic Materials,Chemical - Specialty,24.655,26.48,24.42,25.54,27,4.447468130949756,2,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00035000,DQ,C,35.0,2024-11-15,209,0,313,1.8,1730130162285000000,95,17100.0,2024-10-28,Automatic Execution,Basic Materials,Chemical - Specialty,25.15,30.85,24.31,29.14,43,4.232996110392154,3,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00035000,DQ,C,35.0,2024-11-15,209,0,308,1.4,1730129879046000000,100,14000.0,2024-10-28,Automatic Execution,Basic Materials,Chemical - Specialty,25.15,30.85,24.31,29.14,50,4.146128035678238,4,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115P00021000,DQ,P,21.0,2024-11-15,209,0,316,0.45,1730128152677000000,500,22500.0,2024-10-28,Automatic Execution,Basic Materials,Chemical - Specialty,25.15,30.85,24.31,29.14,33,4.352182518111363,3,1,1,1,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115P00024000,DQ,P,24.0,2024-11-15,209,0,308,1.1,1730130130835000000,99,10890.0,2024-10-28,Automatic Execution,Basic Materials,Chemical - Specialty,25.15,30.85,24.31,29.14,64,4.037027879755775,5,1,1,1,0
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115P00019000,DQ,P,19.0,2024-11-15,209,0,316,1.0,1730211164945000000,202,20200.0,2024-10-29,Automatic Execution,Basic Materials,Chemical - Specialty,25.66,26.0,21.01,22.51,34,4.305351369446623,3,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115P00019000,DQ,P,19.0,2024-11-15,209,0,316,0.9,1730216248863000000,250,22500.0,2024-10-29,Automatic Execution,Basic Materials,Chemical - Specialty,25.66,26.0,21.01,22.51,32,4.352182518111363,3,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00026000,DQ,C,26.0,2024-11-15,209,0,323,1.6,1730297821826000000,100,16000.0,2024-10-30,Automatic Execution,Basic Materials,Chemical - Specialty,24.01,25.2,22.25,22.26,48,4.204119982655925,4,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115C00025000,DQ,C,25.0,2024-11-15,209,0,316,0.35,1730904000637000000,498,17430.0,2024-11-06,Automatic Execution,Basic Materials,Chemical - Specialty,21.57,22.5,21.05,21.3,42,4.241297387109993,3,0,0,0,1
DQ,Basic Materials,Chemical - Specialty,25__1,25,1.0,8. p75_trade_value,10449.0,24805.0,O:DQ241115P00020000,DQ,P,20.0,2024-11-15,227,0,323,0.27,1731422614220000000,498,13446.0,2024-11-12,Single Leg Auction Non ISO,Basic Materials,Chemical - Specialty,21.22,21.9,20.94,21.61,57,4.1285931069187045,4,1,1,1,0
