security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
A,Medical,Medical - Products,0.55,195000.0,5. p99_trade_value,6.0,587,30__0,30,0.0,17663.2,31398.5,143565.12,305864.44,352699.14,357382.61,357850.96
ABBV,Medical,Large Cap Pharmaceuticals,0.55,8400.0,8. p75_trade_value,1794.0,7169,40__1,40,1.0,15498.4,24439.8,72422.4,323578.4,1247097.6,1258709.76,1259870.98
ABCL,Medical,Medical - Biomedical and Genetics,0.55,,,,3,5__0,5,0.0,6088.0,6419.0,6683.8,6743.38,6749.34,6749.93,6749.99
ABEO,Medical,Medical - Biomedical and Genetics,0.55,7200.0,8. p75_trade_value,11.0,42,15__0,15,0.0,11870.0,14520.0,24242.72,27271.47,27574.35,27604.63,27607.66
ABSI,Medical,Medical - Biomedical and Genetics,0.55,,,,44,15__0,15,0.0,7428.0,7908.0,13820.52,16736.95,17028.6,17057.76,17060.68
ABT,Medical,Medical - Products,0.55,458000.0,1. p999999_trade_value,1.0,2254,35__0,35,0.0,13997.6,21400.0,70854.93,397778.04,451691.6,457369.16,457936.92
ABUS,Medical,Medical - Biomedical and Genetics,0.55,,,,3,5__0,5,0.0,5940.0,6135.0,6291.0,6326.1,6329.61,6329.96,6330.0
ACAD,Medical,Medical - Biomedical and Genetics,0.55,152750.0,1. p999999_trade_value,1.0,93,20__0,20,0.0,10728.0,27958.0,141940.0,151669.0,152641.9,152739.19,152748.92
ACB,Medical,Medical - Products,0.55,,,,45,15__0,15,0.0,12704.2,19196.0,21784.72,22957.67,23074.97,23086.7,23087.87
ACHC,Medical,Medical - Hospital,0.55,,,,178,25__1,25,1.0,16824.4,34262.0,101304.4,193904.16,198670.42,199147.04,199194.7
ACLX,Medical,Medical - Biomedical and Genetics,0.55,,,,223,25__0,25,0.0,42860.0,168000.0,240000.0,448940.0,494894.0,499489.4,499948.94
ACRS,Medical,Medical - Drugs,0.55,,,,4,5__0,5,0.0,4640.0,4820.0,4964.0,4996.4,4999.64,4999.96,5000.0
ADCT,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__0,0,0.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0
ADMA,Medical,Medical - Biomedical and Genetics,0.55,396795.0,5. p99_trade_value,4.0,313,25__0,25,0.0,21000.0,50000.0,388766.4,660559.58,668574.46,669375.95,669456.09
ADUS,Medical,Medical - Outpatient and Home Healthcare,0.55,,,,39,15__0,15,0.0,8896.0,11463.0,19650.0,22215.0,22471.5,22497.15,22499.71
AGEN,Medical,Medical - Biomedical and Genetics,0.55,14700.0,1. p999999_trade_value,1.0,45,15__0,15,0.0,7735.2,10144.0,13952.0,14625.2,14692.52,14699.25,14699.93
AGIO,Medical,Medical - Biomedical and Genetics,0.55,100000.0,1. p999999_trade_value,1.0,28,15__0,15,0.0,40000.0,52350.0,88930.0,98893.0,99889.3,99988.93,99998.89
AGL,Medical,Medical Services,0.55,13894.999999999998,8. p75_trade_value,3.0,11,10__0,10,0.0,17990.0,38995.0,55799.0,59579.9,59957.99,59995.8,59999.58
AHCO,Medical,Medical - Products,0.55,,,,5,5__3,5,3.0,13076.0,13468.0,13781.6,13852.16,13859.22,13859.92,13859.99
AKBA,Medical,Medical - Drugs,0.55,3500.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
AKRO,Medical,Medical - Biomedical and Genetics,0.55,683530.0,1. p999999_trade_value,1.0,394,25__1,25,1.0,17129.2,20500.0,46448.4,463566.33,661533.63,681330.36,683310.04
ALC,Medical,Medical - Instruments,0.55,95000.0,6. p95_trade_value,13.0,252,25__0,25,0.0,42860.5,87300.0,221115.0,337051.3,342405.13,342940.51,342994.05
ALDX,Medical,Medical - Drugs,0.55,,,,37,15__0,15,0.0,14820.0,16005.0,39623.08,50152.11,51205.01,51310.3,51320.83
ALEC,Medical,Medical - Biomedical and Genetics,0.55,,,,24,15__0,15,0.0,7550.0,9568.25,48464.35,58846.44,59884.64,59988.46,59998.85
ALGN,Medical,Medical - Dental Supplies,0.55,,,,1824,35__0,35,0.0,15500.0,23868.0,64518.78,266607.24,603268.6,667826.86,674282.69
ALGS,Medical,Medical - Biomedical and Genetics,0.55,,,,1,0__0,0,0.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0
ALHC,Medical,Medical Services,0.55,160310.0,6. p95_trade_value,4.0,70,20__2,20,2.0,136085.6,157247.3,266164.6,434244.46,451052.45,452733.24,452901.32
ALKS,Medical,Medical - Biomedical and Genetics,0.55,22500.0,8. p75_trade_value,13.0,49,15__0,15,0.0,40414.4,90896.0,129584.0,137446.4,138232.64,138311.26,138319.13
ALLO,Medical,Medical - Biomedical and Genetics,0.55,13860.0,8. p75_trade_value,3.0,10,10__0,10,0.0,16963.8,19941.9,22324.38,22860.44,22914.04,22919.4,22919.94
ALNY,Medical,Medical - Biomedical and Genetics,0.55,,,,1103,30__2,30,2.0,17468.8,30420.4,92872.32,513910.0,1093451.5,1154695.15,1160819.52
ALT,Medical,Medical - Drugs,0.55,44800.0,5. p99_trade_value,6.0,518,25__1,25,1.0,12036.0,17313.25,44290.0,298118.7,460461.87,476696.19,478319.62
ALUR,Medical,Medical - Products,0.55,4800.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,4770.0,4785.0,4797.0,4799.7,4799.97,4800.0,4800.0
ALXO,Medical,Medical - Biomedical and Genetics,0.55,,,,4,5__0,5,0.0,4975.0,4975.0,4975.0,4975.0,4975.0,4975.0,4975.0
AMED,Medical,Medical - Outpatient and Home Healthcare,0.55,,,,31,15__0,15,0.0,45000.0,62500.0,75000.0,75000.0,75000.0,75000.0,75000.0
AMGN,Medical,Medical - Biomedical and Genetics,0.55,,,,8309,40__0,40,0.0,16800.4,26519.4,77918.4,399790.0,963243.38,1246260.64,1274562.36
