security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AMRC,Oils-Energy,Alternative Energy - Other,0.55,,,,18,15__0,15,0.0,11540.5,17406.0,32461.2,35848.62,36187.36,36221.24,36224.62
BE,Oils-Energy,Alternative Energy - Other,0.55,573560.0,1. p999999_trade_value,1.0,2416,35__0,35,0.0,13450.0,19800.0,58451.8,256169.9,518034.32,568007.43,573004.74
BEPC,Oils-Energy,Alternative Energy - Other,0.55,,,,26,15__0,15,0.0,8180.0,8850.0,13280.25,14564.33,14692.73,14705.57,14706.86
CEG,Oils-Energy,Alternative Energy - Other,0.55,9450.0,8. p75_trade_value,4891.0,19537,45__0,45,0.0,18700.0,28932.0,86454.88,533047.06,1301671.68,2629637.41,2853926.94
CEPU,Oils-Energy,Alternative Energy - Other,0.55,6000.0,1. p999999_trade_value,1.0,2,5__0,5,0.0,5792.0,5896.0,5979.2,5997.92,5999.79,5999.98,6000.0
CQP,Oils-Energy,Alternative Energy - Other,0.55,7000.0,1. p999999_trade_value,1.0,5,5__0,5,0.0,6200.0,6600.0,6920.0,6992.0,6999.2,6999.92,6999.99
CRGY,Oils-Energy,Alternative Energy - Other,0.55,,,,4,5__3,5,3.0,19378.0,20854.0,22034.8,22300.48,22327.05,22329.7,22329.97
CWEN,Oils-Energy,Alternative Energy - Other,0.55,,,,34,15__0,15,0.0,12390.0,16817.25,29089.61,32589.16,32939.12,32974.11,32977.61
ENVX,Oils-Energy,Alternative Energy - Other,0.55,220000.0,1. p999999_trade_value,1.0,1485,30__2,30,2.0,12822.4,18859.2,38096.16,137105.65,207786.68,218778.67,219877.87
EXE,Oils-Energy,Alternative Energy - Other,0.55,60000.0,6. p95_trade_value,39.0,771,30__1,30,1.0,16500.0,58800.0,321810.0,615070.0,690607.0,698160.7,698916.07
FCEL,Oils-Energy,Alternative Energy - Other,0.55,45000.0,1. p999999_trade_value,1.0,74,20__0,20,0.0,8730.0,12385.6,26633.2,43163.32,44816.33,44981.63,44998.16
