security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AEM,Basic Materials,Mining - Gold,0.55,363000.0,4. p999_trade_value,2.0,1855,35__4,35,4.0,13500.0,21315.0,82156.8,321154.0,1680127.55,1949923.66,1976903.27
AG,Basic Materials,Mining - Silver,0.55,,,,294,25__1,25,1.0,12126.0,15070.0,33305.86,47294.9,47479.49,47497.95,47499.79
AGI,Basic Materials,Mining - Gold,0.55,6840.000000000001,8. p75_trade_value,38.0,150,20__0,20,0.0,12312.5,14490.0,24775.0,35267.39,36727.74,36873.77,36888.38
AMR,Basic Materials,Mining - Miscellaneous,0.55,36000.0,1. p999999_trade_value,1.0,392,25__1,25,1.0,11595.0,15000.0,28971.84,35413.5,35941.35,35994.14,35999.41
ATLX,Basic Materials,Mining - Miscellaneous,0.55,,,,8,10__0,10,0.0,7880.0,8860.0,9644.0,9820.4,9838.04,9839.8,9839.98
AU,Basic Materials,Mining - Gold,0.55,9071.0,8. p75_trade_value,67.0,265,25__1,25,1.0,21873.6,36450.0,100826.2,183408.0,201940.8,203794.08,203979.41
B,Basic Materials,Mining - Gold,0.55,7074.000000000001,8. p75_trade_value,27.0,106,20__0,20,0.0,12660.5,19270.5,25955.05,27371.79,27487.18,27498.72,27499.87
BHP,Basic Materials,Mining - Miscellaneous,0.55,,,,377,25__1,25,1.0,13444.0,20012.0,43653.12,104789.04,107228.9,107472.89,107497.29
BTG,Basic Materials,Mining - Gold,0.55,28000.0,7. p90_trade_value,2.0,14,10__0,10,0.0,23800.0,39200.0,55840.0,59584.0,59958.4,59995.84,59999.58
CCJ,Basic Materials,Mining - Miscellaneous,0.55,,,,6504,40__0,40,0.0,18741.0,35459.2,200497.2,648533.76,1719277.16,1985848.92,2012506.09
CDE,Basic Materials,Mining - Non Ferrous,0.55,,,,45,15__0,15,0.0,16500.0,22785.0,24434.6,24943.46,24994.35,24999.43,24999.94
CGAU,Basic Materials,Mining - Gold,0.55,,,,1,0__0,0,0.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0
CMCL,Basic Materials,Mining - Gold,0.55,5400.0,1. p999999_trade_value,1.0,3,5__0,5,0.0,5320.0,5360.0,5392.0,5399.2,5399.92,5399.99,5400.0
DC,Basic Materials,Mining - Gold,0.55,,,,1,0__0,0,0.0,3237.0,3237.0,3237.0,3237.0,3237.0,3237.0,3237.0
DNN,Basic Materials,Mining - Miscellaneous,0.55,25000.0,8. p75_trade_value,7.0,26,15__0,15,0.0,31000.0,38000.0,55000.0,59500.0,59950.0,59995.0,59999.5
DRD,Basic Materials,Mining - Gold,0.55,28000.0,1. p999999_trade_value,1.0,4,5__3,5,3.0,25600.0,26800.0,27760.0,27976.0,27997.6,27999.76,27999.98
EGO,Basic Materials,Mining - Gold,0.55,32250.0,6. p95_trade_value,2.0,40,15__0,15,0.0,28175.0,30738.55,40027.5,44502.75,44950.27,44995.03,44999.5
EQX,Basic Materials,Mining - Gold,0.55,,,,6,10__0,10,0.0,5625.0,5937.5,6187.5,6243.75,6249.38,6249.94,6249.99
ERO,Basic Materials,Mining - Non Ferrous,0.55,,,,30,15__0,15,0.0,12042.0,12464.0,14275.0,14927.5,14992.75,14999.28,14999.93
EU,Basic Materials,Mining - Miscellaneous,0.55,5478.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,5478.0,5478.0,5478.0,5478.0,5478.0,5478.0,5478.0
EXK,Basic Materials,Mining - Silver,0.55,12650.0,6. p95_trade_value,2.0,23,15__0,15,0.0,11159.0,12505.0,12923.0,12992.3,12999.23,12999.92,12999.99
FCX,Basic Materials,Mining - Non Ferrous,0.55,,,,6645,40__1,40,1.0,16265.4,26407.2,89163.04,333560.0,842061.2,858206.12,859820.61
FNV,Basic Materials,Mining - Gold,0.55,,,,173,20__0,20,0.0,11388.0,15380.0,21583.44,26867.77,27633.88,27710.49,27718.15
FSM,Basic Materials,Mining - Miscellaneous,0.55,13540.0,1. p999999_trade_value,1.0,10,10__0,10,0.0,8122.0,10831.0,12998.2,13485.82,13534.58,13539.46,13539.95
GFI,Basic Materials,Mining - Gold,0.55,15312.0,8. p75_trade_value,35.0,138,20__0,20,0.0,29618.4,42258.75,72804.9,84442.3,85934.23,86083.42,86098.34
GSM,Basic Materials,Mining - Miscellaneous,0.55,,,,79,20__0,20,0.0,11631.0,15334.5,38146.2,63214.62,65721.46,65972.15,65997.21
HBM,Basic Materials,Mining - Miscellaneous,0.55,,,,31,15__0,15,0.0,6800.0,8570.0,13486.0,14830.6,14965.06,14978.51,14979.85
HL,Basic Materials,Mining - Silver,0.55,92000.0,1. p999999_trade_value,1.0,146,20__0,20,0.0,12832.5,16950.0,29844.05,83300.0,91130.0,91913.0,91991.3
HMY,Basic Materials,Mining - Gold,0.55,10950.0,8. p75_trade_value,25.0,98,20__0,20,0.0,22116.0,39092.5,102044.28,128824.43,131502.44,131770.24,131797.02
HYMC,Basic Materials,Mining - Miscellaneous,0.55,,,,1,0__0,0,0.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0
IAG,Basic Materials,Mining - Gold,0.55,,,,29,15__0,15,0.0,32760.0,90142.4,143000.0,149300.0,149930.0,149993.0,149999.3
IDR,Basic Materials,Mining - Gold,0.55,,,,8,10__0,10,0.0,27696.5,41348.25,52269.65,54726.97,54972.7,54997.27,54999.73
KGC,Basic Materials,Mining - Gold,0.55,,,,174,20__0,20,0.0,16050.0,34864.6,80981.13,110957.3,114055.73,114365.57,114396.56
LAC,Basic Materials,Mining - Miscellaneous,0.55,,,,50,15__0,15,0.0,19258.4,21000.0,50137.5,61713.75,62871.38,62987.14,62998.71
LEU,Basic Materials,Mining - Non Ferrous,0.55,232000.0,1. p999999_trade_value,1.0,2351,35__0,35,0.0,13680.0,21120.0,64420.0,110380.9,208645.7,229664.57,231766.46
LODE,Basic Materials,Mining - Gold,0.55,,,,53,15__0,15,0.0,8560.0,9780.0,19893.6,24489.36,24948.94,24994.89,24999.49
MAG,Basic Materials,Mining - Silver,0.55,,,,17,10__0,10,0.0,7700.0,8200.0,8840.0,8984.0,8998.4,8999.84,8999.98
MP,Basic Materials,Mining - Miscellaneous,0.55,427760.00000000006,1. p999999_trade_value,1.0,1167,30__0,30,0.0,13952.0,24744.0,112056.0,291102.4,412863.18,426270.32,427611.03
MUX,Basic Materials,Mining - Miscellaneous,0.55,16500.0,1. p999999_trade_value,1.0,24,15__0,15,0.0,13400.0,14000.0,15925.0,16442.5,16494.25,16499.43,16499.94
NAK,Basic Materials,Mining - Gold,0.55,,,,11,10__0,10,0.0,8991.0,9715.5,10295.1,10425.51,10438.55,10439.86,10439.99
NB,Basic Materials,Mining - Miscellaneous,0.55,,,,7,10__0,10,0.0,8218.0,10444.0,12224.8,12625.48,12665.55,12669.55,12669.96
NEM,Basic Materials,Mining - Gold,0.55,,,,4822,35__0,35,0.0,15291.3,22607.3,72792.96,289117.28,660179.0,664517.9,664951.79
NG,Basic Materials,Mining - Gold,0.55,,,,7,10__0,10,0.0,9933.0,12466.5,14493.3,14949.33,14994.93,14999.49,14999.95
NGD,Basic Materials,Mining - Gold,0.55,38445.0,1. p999999_trade_value,1.0,27,15__0,15,0.0,19550.0,25259.5,35393.9,38139.89,38414.49,38441.95,38444.69
NXE,Basic Materials,Mining - Miscellaneous,0.55,860000.0,1. p999999_trade_value,1.0,191,25__0,25,0.0,22270.0,61405.0,175000.0,772600.0,851260.0,859126.0,859912.6
ODV,Basic Materials,Mining - Gold,0.55,4000.0,1. p999999_trade_value,1.0,1,0__0,0,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
OR,Basic Materials,Mining - Miscellaneous,0.55,,,,12,10__0,10,0.0,5490.0,6130.0,6746.0,6884.6,6898.46,6899.85,6899.98
PAAS,Basic Materials,Mining - Silver,0.55,,,,381,25__1,25,1.0,15225.0,22500.0,36500.0,168943.68,237160.37,243982.04,244664.2
PLL,Basic Materials,Mining - Miscellaneous,0.55,,,,83,20__0,20,0.0,17435.0,24735.6,50931.66,101069.17,106082.92,106584.29,106634.43
